ID	Acetate	Propionate	Butyrate
sample114	0.55024013322917	0.25864742528948	0.191945433410392
sample115	0.516659526793552	0.291466924943207	0.198244418525465
sample261	0.540298537205862	0.242843873284519	0.19859188618149
sample262	0.53215231122582	0.25885587267668	0.194264608565658
sample263	0.549697783682846	0.240073103179095	0.201601812008158
sample264	0.510058683890126	0.272910073746561	0.199757667401657
sample265	0.534221963388654	0.246175713320982	0.197473068345722
sample531	0.585366779312492	0.227155363299834	0.185249691488306
sample532	0.56031815585536	0.225826379667649	0.183719799539084
sample533	0.544401621191494	0.252995179345485	0.185615597878683
sample534	0.542864008101705	0.236419064071633	0.187831078056736
sample396	0.511038175334738	0.293132614891875	0.183301072276601
sample397	0.501094769506646	0.347514153060657	0.187833220655881
sample399	0.495723501380157	0.355891008853536	0.182793909766366
sample400	0.494426315808142	0.356723150927601	0.188138745222246
sample126	0.520600847260487	0.259377668116043	0.205644897457926
sample127	0.521886211574675	0.290381365956876	0.195630109308474
sample128	0.519199666598501	0.306100267800404	0.197084318983377
sample129	0.535534220421603	0.258040870094289	0.200801623382897
sample130	0.503233855653467	0.304522328068541	0.200162040304137
