SampleID,Acetobacteraceae,Acholeplasmataceae,Acidaminococcaceae,Acidithiobacillaceae,Acidobacteriaceae,Actinomycetaceae,Actinospicaceae,Aerococcaceae,Aeromonadaceae,Akkermansiaceae,Alcaligenaceae,Alcanivoracaceae,Alicyclobacillaceae,Alteromonadaceae,Anaerolineaceae,Anaplasmataceae,Aphanizomenonaceae,Aphanothecaceae,Archangiaceae,Atopobiaceae,Aurantimonadaceae,Bacillaceae,Bacillales_Family_X._Incertae_Sedis,Bacteroidaceae,Barnesiellaceae,Bdellovibrionaceae,Beijerinckiaceae,Bifidobacteriaceae,Borreliaceae,Brachyspiraceae,Bradyrhizobiaceae,Brevibacteriaceae,Brucellaceae,Budviciaceae,Burkholderiaceae,Campylobacteraceae,Cardiobacteriaceae,Carnobacteriaceae,Catabacteriaceae,Caulobacteraceae,Cellulomonadaceae,Cellvibrionaceae,Chlamydiaceae,Chlorobiaceae,Christensenellaceae,Chromatiaceae,Chromobacteriaceae,Chroococcaceae,Clostridiaceae,Clostridiales_Family_XIII._Incertae_Sedis,Clostridiales_Family_XVII._Incertae_Sedis,Colwelliaceae,Comamonadaceae,Conexibacteraceae,Coriobacteriaceae,Corynebacteriaceae,Coxiellaceae,Cyclobacteriaceae,Cytophagaceae,Defluviitaleaceae,Dehalococcoidaceae,Deinococcaceae,Demequinaceae,Dermabacteraceae,Dermacoccaceae,Dermatophilaceae,Desulfarculaceae,Desulfobacteraceae,Desulfobulbaceae,Desulfohalobiaceae,Desulfomicrobiaceae,Desulfovibrionaceae,Desulfuromonadaceae,Dietziaceae,Dysgonamonadaceae,Ectothiorhodospiraceae,Eggerthellaceae,Endozoicomonaceae,Enterobacteriaceae,Enterococcaceae,Erwiniaceae,Erysipelotrichaceae,Erythrobacteraceae,Eubacteriaceae,Ferrimonadaceae,Ferrovaceae,Fibrobacteraceae,Flavobacteriaceae,Fortieaceae,Francisellaceae,Frankiaceae,Fusobacteriaceae,Gemmataceae,Gemmatimonadaceae,Geobacteraceae,Gordoniaceae,Gottschalkiaceae,Hafniaceae,Halomonadaceae,Hapalosiphonaceae,Helicobacteraceae,Holophagaceae,Hymenobacteraceae,Hyphomicrobiaceae,Hyphomonadaceae,Ichthyobacteriaceae,Idiomarinaceae,Intrasporangiaceae,Jonesiaceae,Kofleriaceae,Kosmotogaceae,Lachnospiraceae,Lactobacillaceae,Legionellaceae,Leptolyngbyaceae,Leptospiraceae,Leptotrichiaceae,Leuconostocaceae,Listeriaceae,Marinilabiliaceae,Methylobacteriaceae,Methylococcaceae,Methylocystaceae,Microbacteriaceae,Microbulbiferaceae,Micrococcaceae,Micromonosporaceae,Moraxellaceae,Morganellaceae,Muribaculaceae,Mycobacteriaceae,Mycoplasmataceae,Myxococcaceae,Nakamurellaceae,Neisseriaceae,Nocardiaceae,Nocardioidaceae,Nocardiopsaceae,Nostocaceae,Oceanospirillaceae,Odoribacteraceae,Opitutaceae,Oscillatoriaceae,Oscillospiraceae,Others,Oxalobacteraceae,Paenibacillaceae,Parvularculaceae,Pasteurellaceae,Patulibacteraceae,Pectobacteriaceae,Pelagibacteraceae,Peptococcaceae,Peptoniphilaceae,Peptostreptococcaceae,Phyllobacteriaceae,Planctomycetaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Propionibacteriaceae,Pseudoalteromonadaceae,Pseudomonadaceae,Pseudonocardiaceae,Rhizobiaceae,Rhodanobacteraceae,Rhodobacteraceae,Rhodocyclaceae,Rhodospirillaceae,Rikenellaceae,Rubricoccaceae,Ruminococcaceae,Salinarimonadaceae,Sandaracinaceae,Sanguibacteraceae,Saprospiraceae,Scytonemataceae,Selenomonadaceae,Shewanellaceae,Sinobacteraceae,Solirubrobacteraceae,Sphingobacteriaceae,Sphingomonadaceae,Spirochaetaceae,Sporolactobacillaceae,Sporomusaceae,Staphylococcaceae,Sterolibacteriaceae,Streptococcaceae,Streptomycetaceae,Streptosporangiaceae,Succinivibrionaceae,Sutterellaceae,Symbiobacteriaceae,Synechococcaceae,Synergistaceae,Syntrophaceae,Syntrophomonadaceae,Tannerellaceae,Thermaceae,Thermithiobacillaceae,Thermoactinomycetaceae,Thermoanaerobacteraceae,Thermoanaerobacterales_Family_III._Incertae_Sedis,Thermogemmatisporaceae,Thermomonosporaceae,Thiotrichaceae,Tissierellaceae,Tsukamurellaceae,Veillonellaceae,Verrucomicrobiaceae,Vibrionaceae,Williamsiaceae,Xanthomonadaceae,Yersiniaceae,Zoogloeaceae
G212_SS001685,0.0,0.0,0.00011464956918219581,0.0,0.0,0.0007849085890165713,0.0,8.819197629399677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005908862411697784,0.0,0.0,0.0,0.016800571484006384,0.0003174911146583884,0.0,0.0,0.00041450228858178485,0.0,0.0,0.0,0.0,0.0,0.0,8.819197629399677e-06,8.819197629399677e-06,0.0,0.0,0.0,0.0,1.7638395258799353e-05,0.0,0.0,0.0,4.409598814699839e-05,0.0,0.0,0.0,0.03110531003889266,0.0001587455573291942,0.0,0.0,0.0,0.0,0.004929931474834419,1.7638395258799353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008819197629399677,0.0,0.0,0.0,0.0,0.0019225850832091296,0.0,0.00014110716207039483,5.291518577639806e-05,0.0,0.012902486131811728,0.0,0.03478291545035233,0.0,0.0,0.0,8.819197629399677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4163543200839588,0.015486511037225833,8.819197629399677e-06,0.0,0.0,8.819197629399677e-06,0.00014992635969979451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7638395258799353e-05,0.0,0.0,0.0,0.0,0.0,0.0008907389605693674,0.0,0.0,2.645759288819903e-05,0.008439972131335492,0.0,8.819197629399677e-06,0.0,0.0005820670435403787,0.0,0.0,0.0,0.0,0.00012346876681159548,0.003333656703913078,0.0,0.0,0.0,6.173438340579774e-05,0.06414202435862386,1.7638395258799353e-05,3.527679051759871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02293873303406856,0.0,0.2987415004982847,0.0,0.0,0.00013228796444099517,0.0,0.0,4.409598814699839e-05,0.0,0.0,0.0,0.0,0.0,1.7638395258799353e-05,0.0,0.0,0.0,0.0,0.0030514423797722884,0.0,0.0,0.0,0.0009877501344927638,0.0,0.0,0.0,0.0,0.0,0.0015786363756625423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05680445193096332,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001781,0.0,0.0,0.0030787334774636708,0.0,0.0,0.0010034390593214927,0.0,2.2805433166397564e-06,0.0,2.2805433166397564e-06,2.2805433166397564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016419911879806244,0.0,2.2805433166397564e-06,0.0,0.007370715999379693,7.069684281583244e-05,0.0,0.0,0.13550760333141768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122173266559026e-06,0.0,1.3683259899838537e-05,0.00011630770914862757,0.0,2.2805433166397563e-05,0.0,0.0,0.0,0.0007092489714749642,0.0,0.0,0.0,0.0028324347992665774,0.0001984072685476588,0.0,0.0,0.0,0.0,0.030369995347691633,4.333032301615537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29773861324722e-05,0.0,0.0,0.0,0.0,0.0013021902338013007,0.0,0.0008848508068562255,0.009961413207082456,0.0,0.09677485564160805,0.0,0.029318664878720705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5963803216478293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281533072439177,0.013256798299626903,0.0,0.0,2.2805433166397564e-06,0.0,1.824434653311805e-05,0.00011630770914862757,0.0,0.0,0.0,0.0,0.0,0.0,3.4208149749596345e-05,0.0,0.0,4.561086633279513e-06,0.0,0.0,0.0,0.0,0.0,2.2805433166397564e-06,0.0,0.0,0.0,0.0,0.0,0.00013911314231502514,0.0,0.0,6.841629949919269e-06,0.013220309606560668,0.0,0.0,0.0,2.7366519799677075e-05,0.0,0.0,0.0,2.2805433166397564e-06,0.00014367422894830464,0.027558085438274815,0.0,0.0,0.0,4.561086633279513e-06,0.006978462548917654,0.00011402716583198782,2.9647063116316833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001450425549382885,0.0,0.07579613767183895,0.0,0.0,3.64886930662361e-05,0.0,0.0,1.824434653311805e-05,0.0,0.0,0.0,0.0,0.0,2.2805433166397564e-06,0.0,0.0,0.0,0.0,0.0097287977887852,0.0,0.0,0.0,9.122173266559026e-06,0.0,0.0,0.0,0.0,0.0,0.002449303522071098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008438010271567099,0.0,0.0,0.0,0.0,2.2805433166397564e-06,0.0
G212_SS001782,0.0,0.0,0.0002802180931456866,0.0,0.0,0.0006081328829970219,0.0,2.9810435441030487e-06,0.0,0.0078222582597264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943130632309146e-05,0.0,2.9810435441030487e-06,0.0,0.0027097685815896714,0.0002384834835282439,0.0,0.0,0.04631051145764086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943130632309146e-06,0.0,2.384834835282439e-05,0.00010135548049950365,0.0,0.0,0.0,0.0,0.0,0.00024444557061645,0.0,0.0,0.0,0.004134707395670929,0.00015203322074925548,0.0,0.0,0.0,0.0,0.02473073724187889,8.943130632309146e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001281848723964311,0.0,0.0,0.0,0.0,0.007327405031405294,0.0,5.962087088206097e-06,2.9810435441030487e-05,0.0,0.005902466217324037,0.0,0.05727478961285187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943130632309146e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9810435441030487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4760070710352866,0.00019078678682259511,0.0,0.0,0.0,0.0,5.962087088206097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1924174176412195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9810435441030487e-05,0.0,0.0,8.645026277898842e-05,0.03290177759626535,0.0001967488739108012,0.0,0.0,2.9810435441030487e-06,0.0,0.0,0.0,0.0,5.962087088206097e-05,0.001842284910255684,0.0,0.0,0.0,0.0,2.9810435441030487e-06,8.943130632309146e-06,0.0,0.0,1.1924174176412195e-05,0.0,0.0,0.0,2.9810435441030487e-06,0.0,0.0,0.001165588025744292,0.0,0.3169713790009331,0.0,0.0,8.943130632309146e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003359636074204136,0.0,0.0,0.0,8.943130632309146e-06,0.0,0.0,0.0,0.0,0.0,0.00019078678682259511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008782154280927582,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001783,0.0,0.0,0.000773460033453099,0.0,0.0,0.0008229919567776816,0.0,0.0,0.0,0.0008649035842061747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.525369870112057e-05,0.0,0.0,0.0,0.01028739945972102,0.0059590713907421025,0.0,0.0,0.04545125487222669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.001310690894128e-05,0.0,3.8101479480448225e-06,5.3342071272627515e-05,0.0,3.8101479480448225e-06,0.0,0.0,0.0,0.0002705205043111824,0.0,0.0,0.0,0.005562816004145441,0.0001676465097139722,0.0,0.0,0.0,0.0,0.025768030572627134,1.9050739740224112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8101479480448225e-06,1.1430443844134467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007315484060246059,0.0,0.0,0.0,0.0,0.006877317046220905,0.0,0.0,2.6671035636313757e-05,3.8101479480448225e-06,0.006389618108871168,0.0,0.05719413084810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048118358435858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4548135504101624,0.0033986519696559817,0.0,0.0,0.0,0.0,9.906384664916539e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8101479480448225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012573488228547914,0.0,0.0,9.144355075307574e-05,0.03795288371047448,0.00017907695355810665,0.0,0.0,0.0,0.0,0.0,0.0,3.8101479480448225e-06,0.0002324190248307342,0.002590900604670479,0.0,0.0,0.0,8.001310690894128e-05,0.00022479872893464454,2.2860887688268935e-05,3.8101479480448225e-06,0.0,7.620295896089645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.010355982122785828,0.0,0.3097345469924597,0.0,0.0,2.2860887688268935e-05,0.0,0.0,0.0,0.0,0.0,3.8101479480448225e-06,0.0,0.0,3.8101479480448225e-06,0.0,0.0,3.8101479480448225e-06,0.0,0.0029147631802542893,0.0,0.0,0.0,1.9050739740224112e-05,0.0,0.0,0.0,0.0,0.0,0.000990638466491654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8101479480448225e-06,0.0,0.008664276433853927,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001784,0.0,0.0,0.001958168892066941,0.0,0.0,0.0002035175533889798,0.0,5.500474415918373e-06,0.0,2.4752134871632677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001017587766944899,0.0,5.500474415918373e-06,0.0,0.05074187648684699,0.023613536667537575,0.0,0.0,0.024999656220349005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7502372079591864e-06,0.0,3.025260928755105e-05,2.4752134871632677e-05,0.0,5.500474415918373e-06,0.0,0.0,0.0,0.000605052185751021,0.0,0.0,0.0,0.01481277760206818,0.00016776446968551036,0.0,0.0,0.0,0.0,0.015500336904057974,8.250711623877559e-06,0.0,0.0,0.0,0.0,2.7502372079591864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023239504407255125,0.0,0.0,0.0,0.0,0.0017739029991336753,0.0,5.500474415918373e-06,5.225450695122454e-05,0.0,0.03941914990167902,0.0,0.03250230332366166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850332091142861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48863464473810864,0.0023817054220926556,0.0,0.0,0.0,0.0,0.0,5.500474415918373e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034707993564444934,0.0,0.0,7.425640461489804e-05,0.008195706879718375,5.500474415918373e-06,0.0,0.0,2.7502372079591864e-06,0.0,0.0,0.0,0.0,0.00017326494410142875,0.0007645659438126538,0.0,0.0,0.0,0.0,0.00031627727891530644,5.500474415918373e-06,3.025260928755105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022087155017120226,0.0,0.134838629831823,0.0,0.0,1.1000948831836746e-05,0.0,0.0,0.0549662408382723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6501423247755118e-05,0.0,0.0011550996273428584,0.0,0.0,0.0,0.0006023019485430619,0.0,0.0,0.0,0.0,0.0,0.057347946260364956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015984378652658792,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001785,0.0,0.0,0.007553461835933184,0.0,0.0,0.00016406011966344237,0.0,2.678532565933753e-05,0.0,0.0,6.696331414834383e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374863980768136e-05,0.0,3.3481657074171915e-06,0.0,0.006759946563275309,0.004121591985830563,0.0,0.0,0.030240632669392073,0.0,3.3481657074171915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0044497122251574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002310234338117862,0.0,0.0,0.0,0.05376484492970526,0.0001272302968818533,0.0,0.0,0.0,0.0,0.017089037770657345,1.0044497122251574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019084544532277992,0.0,0.0,0.0,0.0,0.0009810125522732372,0.0,0.00044530603908648646,4.01779884890063e-05,0.0,0.049974721348909,0.0,0.020962865494139036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6740828537085957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992088284433373,0.0003214239079120504,0.0,0.0,0.0,6.696331414834383e-06,0.0,6.696331414834383e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3392662829668766e-05,0.0,0.0,0.0,0.0,3.3481657074171915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002879422508378785,0.0,0.0,3.3481657074171915e-06,0.0023537604923142856,3.3481657074171915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370414268542979e-05,0.0017075645107827676,0.0,0.0,0.0,0.0,0.0001272302968818533,0.0,2.678532565933753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016539938594640926,0.0,0.004576942522039301,0.0,0.0,6.696331414834383e-06,0.0,0.0,0.3970924528996789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026885770630560046,3.3481657074171915e-06,0.0,0.0,0.00014397112541893924,0.0,0.0,0.0,0.0,0.0,0.012733074185307579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241175072236676,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001786,0.0,0.0,5.223950769487948e-05,0.0,0.0,0.0005293603446414455,0.0,0.0,0.0,3.482633846325299e-06,1.0447901538975897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011840955077506016,0.0,0.0,0.0,0.07749556834843055,1.0447901538975897e-05,0.0,0.0,0.11493736483027384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3930535385301195e-05,0.0,3.482633846325299e-06,0.00023333646770379502,0.0,3.482633846325299e-06,0.0,0.0,0.0,9.403111385078307e-05,0.0,0.0,0.0,0.004269709095594817,0.00017064905846993965,0.0,0.0,0.0,0.0,0.05556194038427382,0.0003761244554031323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0895803077951794e-05,0.0016821121477751193,0.0,0.0,0.0,0.0,0.003075165686305239,0.0,0.006446355249548129,0.00016716642462361435,1.0447901538975897e-05,0.011123532505163005,0.0,0.04589414882687479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7413169231626496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482633846325299e-06,0.0,0.0,0.0,0.5184422875332156,7.313531077283128e-05,0.0,0.0,0.0,6.268740923385539e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482633846325299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010796164923608427,0.0,0.0,3.482633846325299e-05,0.014930051299196556,0.00010796164923608426,0.0,0.0,6.965267692650598e-06,0.0,6.965267692650598e-06,0.0,1.7413169231626496e-05,0.0003830897230957829,0.0036637308063342143,0.0,0.0,0.0,9.751374769710837e-05,0.0018701743754766856,1.7413169231626496e-05,2.786107077060239e-05,0.0,3.482633846325299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.019917182967134385,0.0,0.11087313113161222,0.0,0.0,1.3930535385301195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482633846325299e-06,0.0,0.0,0.0,0.0,0.0013129529600646376,3.482633846325299e-06,0.0,0.0,0.0009124500677372283,0.0,0.0,0.0,0.0,0.0,0.0035731823263297565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022288856616481913,0.0,3.482633846325299e-06,0.0,0.0,1.0447901538975897e-05,0.0
G212_SS001787,0.0,0.0,0.00020223810165835243,0.0,0.0,0.0010336614084760236,0.0,0.0,0.0,0.027369556424430362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001123545009213069,0.0,2.247090018426138e-05,0.0,0.010381555885128757,0.0013707249112399442,0.0,0.0,0.07332254730124489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247090018426138e-05,0.0,2.247090018426138e-05,0.0002247090018426138,0.0,0.0,0.0,0.0,0.0,0.000584243404790796,0.0,0.0,0.0,0.00406723293335131,0.00017976720147409105,0.0,0.0,0.0,0.0,0.035863556694081165,2.247090018426138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006291852051593187,0.0,0.0,0.0,0.0,0.008561412970203587,0.0,4.494180036852276e-05,0.0,0.0,0.007617635162464608,0.0,0.060401779695294595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741270055278414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852815603793088,0.0002471799020268752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020223810165835243,0.0,0.0,0.00017976720147409105,0.03557143499168577,0.0010111905082917621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247090018426138e-05,0.0028987461237697182,0.0,0.0,0.0,0.0,0.0,2.247090018426138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032133387263493774,0.0,0.22738303896454093,0.0,0.0,8.988360073704552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037526403307716508,0.0,0.0,0.0,2.247090018426138e-05,0.0,0.0,0.0,0.0,0.0,0.0015055503123455125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006471619253067278,0.0,0.0,0.0,0.0,0.0,0.0
G212_SS001788,0.0,0.0,0.0012372448979591838,0.0,0.0,0.0007079081632653062,0.0,0.0,0.0,0.0013966836734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.102040816326531e-05,0.0,0.0,0.0,0.034961734693877554,0.002493622448979592,0.0,0.0,0.03021683673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,6.3775510204081635e-06,3.826530612244898e-05,0.0,0.0,0.0,0.0,0.0,0.0002232142857142857,0.0,0.0,0.0,0.00552295918367347,0.00021683673469387755,0.0,0.0,0.0,0.0,0.015841836734693877,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003756377551020408,0.0,0.0,0.0,0.0,0.0027168367346938776,0.0,1.2755102040816327e-05,3.188775510204082e-05,0.0,0.0033737244897959185,0.0,0.03576530612244898,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.4939094387755102,0.002417091836734694,0.0,0.0,0.0,0.0,1.2755102040816327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002614795918367347,0.0,0.0,8.290816326530613e-05,0.031511479591836734,8.928571428571429e-05,0.0,0.0,3.826530612244898e-05,0.0,0.0,0.0,0.0,1.2755102040816327e-05,0.002270408163265306,0.0,0.0,0.0,1.2755102040816327e-05,3.826530612244898e-05,0.0,0.0,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00545280612244898,0.0,0.30166454081632654,0.0,0.0,2.5510204081632654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3775510204081635e-06,0.0,0.0,0.0,0.0,0.0023979591836734695,0.0,0.0,0.0,0.0006568877551020408,0.0,0.0,0.0,0.0,0.0,0.001996173469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018520408163265306,0.0,0.0,0.0,0.0,0.0,0.0
