ID	Acetate	Propionate	Butyrate
sample459	0.52891051987929	0.246060087119614	0.223544483420377
sample321	0.531312427658582	0.277793629139073	0.202392127191882
sample322	0.513842532288603	0.331664589332215	0.208450200911133
sample324	0.502469825183039	0.299473757003738	0.252139653583498
sample325	0.54309538409722	0.277179118952699	0.207699006747725
sample61	0.544304873813005	0.100097064612019	0.270828159624836
sample62	0.544742384508456	0.123610003961328	0.276793001709477
sample63	0.539851032707367	0.152113605984928	0.270749672584456
sample64	0.526544863272806	0.140471109262974	0.283103193320619
sample65	0.526697512467916	0.11937862534095	0.290025595016938
sample451	0.54788959259952	0.176444539888917	0.229470083266032
sample452	0.571919347791992	0.152284267012508	0.224957909340271
sample453	0.55097595386162	0.162709886970491	0.239119350112291
sample454	0.541002059159399	0.176078978600646	0.241100381654714
sample455	0.556840703376795	0.18004896893212	0.230817920512944
sample316	0.552686716939057	0.231545780338208	0.25066152197655
sample317	0.559823898034643	0.200244320079619	0.240584194886374
sample318	0.542605084444321	0.232619849402484	0.237325512707432
sample319	0.549870593408835	0.198660021050729	0.245386395108297
sample320	0.550476555356663	0.218479600233721	0.244278115327702
sample41	0.53488197949329	0.164573353509055	0.284971046669848
sample42	0.542973642604814	0.171484541781366	0.267047007080809
sample43	0.540334783893715	0.139658351828023	0.273776484393385
sample44	0.538094718730505	0.148318843452569	0.279402969366874
sample45	0.537477894269288	0.155284701909043	0.27405199590653
sample471	0.527586179858909	0.244918313966417	0.230020729348677
sample472	0.513332120765788	0.269925104650715	0.238152947463199
sample473	0.519406009082951	0.273426263958697	0.23969227288845
sample474	0.516232886061892	0.268706804523669	0.229759111569423
sample336	0.531691110985418	0.285204310710514	0.201367541828804
sample337	0.514682331170501	0.330121520598047	0.198509628275205
sample339	0.516026563027651	0.341680849731144	0.207047991008953
sample340	0.537848768485267	0.306229596556487	0.21159146175681
sample76	0.545446523977185	0.124486516717429	0.227079449672791
sample77	0.552446098391188	0.12730462712192	0.24284578871337
sample78	0.537637005706164	0.168102448459384	0.241339929808865
sample79	0.54180069231074	0.12801002941462	0.256750319024295
sample80	0.546839228699283	0.129866104106931	0.255511471125317
sample466	0.548424949698474	0.144801931896668	0.246557665494578
sample467	0.563846041756805	0.151175053018012	0.244349563029393
sample468	0.568370038046783	0.137103570800575	0.2410999311174
sample469	0.546502815086586	0.175162953953485	0.251266650418419
sample470	0.53998295545316	0.16375271749821	0.267053599534305
sample331	0.575905831293962	0.171165703473733	0.234810804762059
sample332	0.56853863806078	0.195196374067428	0.232008142036798
sample333	0.564666218412569	0.189850499917786	0.235049320362548
sample334	0.571839013698363	0.180552925762725	0.244094650521872
sample335	0.56587885107463	0.200054699000528	0.22155213165552
sample56	0.533712700059009	0.166327735524454	0.270658314358722
sample57	0.528900086066553	0.202998041440661	0.264325930698233
sample58	0.538066646857257	0.146968684809317	0.277015539759428
sample59	0.552701642491915	0.159768707238755	0.263731542880866
sample60	0.539033308131895	0.163126556878573	0.273297285251506
sample486	0.522259000100824	0.250021383272273	0.229106651642514
sample487	0.526088102051436	0.256858071084039	0.22457781384972
sample488	0.515664977066267	0.274871863791421	0.229368548673508
sample489	0.531283762845121	0.219524406827384	0.235437458572488
sample351	0.50702341814755	0.32473368831447	0.207239641563776
sample352	0.512890333397039	0.347653198483215	0.19928415938482
sample354	0.510385795980507	0.384397843187637	0.207707722327421
sample355	0.519525863339267	0.347644226494876	0.200238770601281
sample81	0.532327474287639	0.135167892607392	0.274340550038708
sample82	0.545294907586089	0.150411543349796	0.278385197054524
sample83	0.522329658760638	0.156303493856311	0.282764066552946
sample84	0.527032001578082	0.140673071619559	0.268161989627454
sample85	0.541343322242258	0.138445460006911	0.25476206692934
sample481	0.546734061543857	0.183550788255236	0.255302348933166
sample482	0.556825104332818	0.174063126037245	0.246799196123243
sample483	0.554084789920705	0.169387077941215	0.23560113681909
sample484	0.553522589610157	0.162586693568101	0.246265707726768
sample485	0.572198788551741	0.144487371307711	0.233261972069549
sample346	0.577092440495398	0.184876132803386	0.224084610632314
sample347	0.544392345368422	0.246982627168608	0.222824013499149
sample348	0.55663758229329	0.23386458212755	0.200600900901765
sample349	0.561171975783272	0.223718637787599	0.227187357086367
sample350	0.563020229753404	0.192823764767076	0.221891624302703
sample71	0.543210635637886	0.170541030597685	0.25785332732714
sample72	0.528870158018545	0.168243923874348	0.255436886938838
sample73	0.538088151029969	0.158786701207904	0.250610565122902
sample74	0.537877071150228	0.186932068614888	0.269962221644218
sample75	0.53891703303132	0.166223521211676	0.256858669674637
sample501	0.52214113756148	0.275895453437779	0.229984094103353
sample502	0.528297231755149	0.243806423128849	0.221625609836811
sample503	0.536043097748796	0.245960930717386	0.211386573812639
sample504	0.521159999861225	0.253386038933391	0.238449135832035
sample366	0.511678226531019	0.299148395746877	0.198065085054323
sample367	0.510585857198117	0.353689003896243	0.189512095844793
sample369	0.511658690619388	0.376055605332432	0.196513884458843
sample370	0.529774867806363	0.336211503232939	0.204888980491933
sample96	0.517834426671739	0.287224737885205	0.200293152157904
sample97	0.531484463393824	0.24149363779688	0.21451392169933
sample98	0.512775384415875	0.297956371946244	0.207513611905615
sample99	0.523506116298153	0.275714506440763	0.195239576539253
sample100	0.529269213496554	0.264237366676769	0.215086521421153
sample496	0.526338584545908	0.20609471718425	0.265427667151966
sample497	0.557926054266601	0.157223925712778	0.235353049436482
sample498	0.531462108001781	0.181464964700969	0.263673394455115
sample499	0.543051326590579	0.170478677728894	0.259977320686828
sample500	0.554780181483066	0.157477479438922	0.250187282442326
sample361	0.541860525347806	0.225538920506752	0.225152126495066
sample362	0.534435090527469	0.247820066098333	0.232613619915858
sample363	0.551769204524378	0.223621145065183	0.214919135588413
sample364	0.53337679346807	0.243826885675657	0.224293436547518
sample365	0.525724674076184	0.236749558908731	0.236636044079465
sample91	0.554160834476177	0.187280855023208	0.250610328037871
sample92	0.541539135472228	0.18758141489768	0.259929248884245
sample93	0.537298145926469	0.173845770320678	0.260517634370336
sample94	0.544730008764744	0.176143707638453	0.259554500666335
sample95	0.536717598236262	0.172411672635469	0.268677089063887
sample249	0.520932008764584	0.252410598103452	0.232814894093189
sample250	0.534603316932381	0.227383350893505	0.234401782732592
sample516	0.583741526130669	0.206002416563506	0.212611494532019
sample517	0.603002072392096	0.177423628693889	0.206676475031481
sample518	0.563231072059991	0.228860054763742	0.219717689288859
sample519	0.575407641860936	0.199886317838426	0.220580938889932
sample381	0.517664696023647	0.272371315037188	0.2103733769787
sample382	0.53180417602572	0.340244133666574	0.189079710734893
sample384	0.514552772602676	0.345127601036436	0.182090909749165
sample385	0.539604503861654	0.330480880959853	0.187880645342443
sample111	0.51700030528791	0.282371811999672	0.210485091448454
sample112	0.531552195544571	0.288322427441329	0.205433884985662
sample113	0.520954308991649	0.275747454428807	0.212707246725298
sample114	0.528223888700009	0.267978292475693	0.19148955666559
sample115	0.515551927422959	0.299821348733523	0.206823125836362
sample511	0.588946713107442	0.161371640522578	0.227267859555672
sample512	0.582136562529341	0.175207392055264	0.228336917557936
sample513	0.592297548824681	0.167605407626138	0.224173094303889
sample514	0.597537122475633	0.193416675757254	0.217788544577537
sample515	0.589944772861678	0.182521141653207	0.213015262455595
sample376	0.536831332861991	0.247153727259158	0.226351220719993
sample377	0.538541715615951	0.233366204902797	0.200417201517193
sample378	0.552631623794309	0.222824892345197	0.218380286867719
sample379	0.560203694896685	0.203758863895862	0.220857941909244
sample380	0.567775203987458	0.212573881622635	0.205460110846594
sample106	0.551515858275558	0.17654339835806	0.261124424382285
sample107	0.53855865129565	0.181593892495558	0.256967795454469
sample108	0.534453837886067	0.181433134217011	0.255903265251208
sample109	0.539969623159412	0.161999613809059	0.25719714290719
sample110	0.551018993399088	0.157828449983197	0.250738133249474
sample261	0.553090351081493	0.202790047361543	0.230438500714791
sample262	0.540615097967176	0.249086913513405	0.229687143978482
sample263	0.544796974111502	0.210192760043211	0.239065456101721
sample264	0.523071213316634	0.268066855191307	0.235093773045283
sample265	0.535098662529694	0.239610258654583	0.238313497137124
sample531	0.591168474383854	0.198593370817911	0.209519059696623
sample532	0.583527659599017	0.188735904231594	0.208269264860825
sample533	0.572301063494249	0.206365626411072	0.215586865548549
sample534	0.576924639086215	0.212763288257594	0.210056356034754
sample396	0.53578032473109	0.275946558615498	0.182517231449133
sample397	0.517746109047247	0.346599925556538	0.19376834375904
sample399	0.52611283774395	0.35399269376344	0.181847126294598
sample400	0.508903352325476	0.356830735426374	0.187003683678259
sample126	0.521380511270383	0.273330798024886	0.219240953425591
sample127	0.516138537161796	0.295148218479539	0.214245338300312
sample128	0.513192142069774	0.29000521073144	0.21343209582486
sample129	0.52959890796274	0.249604634905645	0.215621227327598
sample130	0.509756296134867	0.294585399603231	0.222467730574136
sample256	0.573007638838575	0.155135529804609	0.23440459918636
sample257	0.572422834384742	0.147166438883729	0.215639516476136
sample258	0.573204238671557	0.163862545311307	0.224930734148118
sample259	0.576175899223804	0.161927218845669	0.212121800658599
sample260	0.555427103072396	0.180837154864439	0.220605197555707
sample526	0.547912759787109	0.243705673467163	0.225984102271689
sample527	0.5483529140741	0.213421723814854	0.229809110887825
sample528	0.581126285266113	0.140183812608254	0.207761984805574
sample529	0.581968942316395	0.190321011496128	0.206289713631114
sample530	0.593036899996528	0.180333975119037	0.205896038415776
sample391	0.55685803050977	0.223085982460706	0.216407758979247
sample392	0.544666837951987	0.246739895808633	0.212629771873717
sample393	0.537185568725016	0.233011918457083	0.21325929213462
sample394	0.553876413626431	0.240019156375457	0.211218314235026
sample395	0.545823193275567	0.221913283431568	0.210267892354746
sample121	0.56813806942186	0.146160041097379	0.245996614048989
sample122	0.547591223903866	0.157288652543426	0.239463799333148
sample123	0.558403995683754	0.144596140616622	0.232539961750934
sample124	0.551003921017269	0.153520614782174	0.241391722127637
sample125	0.556196615534673	0.133298125784405	0.250590298607877
