ID	Acetate	Propionate	Butyrate
sample156	0.509162869347172	0.261337870620629	0.245422982260686
sample157	0.514225180511099	0.288519408770152	0.230775551939612
sample158	0.559077977575467	0.217710678843569	0.216122355545198
sample159	0.52777406059702	0.241090550533227	0.239211737958104
sample160	0.499330197479968	0.290124748294127	0.237850169397039
sample426	0.50229271472216	0.274638552159898	0.223163886158372
sample427	0.480290122474415	0.325157063502496	0.221816952327197
sample428	0.513934061556698	0.251185256197007	0.222412240168741
sample429	0.498942616763046	0.262139673913249	0.22454619094417
sample291	0.506409424064768	0.292643299291756	0.209786380370269
sample292	0.523175923919466	0.283738471297394	0.210939403620292
sample294	0.511245625560038	0.313569317840098	0.208906722218533
sample295	0.503638549286519	0.304493562318865	0.215392366083013
sample151	0.521464589041039	0.198858398590248	0.266922963015848
sample152	0.575109354865342	0.170861422003768	0.25533872545728
sample153	0.546868808109393	0.185817197615865	0.246718157925661
sample154	0.555487737276474	0.167107192923899	0.256314070488371
sample155	0.526782772532209	0.211869748841851	0.253887760048422
sample421	0.562382673747537	0.175635342546318	0.235053982598702
sample422	0.557060701546322	0.192349833019671	0.242765125461488
sample423	0.528467712728783	0.194153654679345	0.249543380514185
sample424	0.528557747113949	0.201141178597364	0.248774617555989
sample425	0.565733861732284	0.172211879701687	0.244238539696318
sample286	0.544211707121464	0.217712518601154	0.238707042719821
sample287	0.570603940148069	0.202655023179713	0.231315199369846
sample288	0.55674041961091	0.188492174376594	0.235285034712933
sample289	0.549174763163071	0.198273355768972	0.235994799133352
sample290	0.554538335969653	0.199614552320259	0.235801034648828
sample16	0.520794750173942	0.18559869550992	0.290945334652565
sample17	0.550354623187922	0.155676018165026	0.291090935384945
sample18	0.540686736819168	0.147996022679446	0.308887033488169
sample19	0.545099801431601	0.164537422408838	0.291664267123348
sample20	0.520600594331085	0.159630603018308	0.305659431109407
sample171	0.47223138559688	0.341834672943368	0.230709751840922
sample172	0.489380147608883	0.284750095143696	0.235752203636762
sample173	0.487569686668614	0.320174584705032	0.232495326147629
sample174	0.506806107437579	0.261251028942886	0.225450739529537
sample175	0.490643002214393	0.296145798490771	0.232082870223137
sample441	0.538481987700902	0.273132295407763	0.200816353556741
sample442	0.529576629629559	0.269103585198115	0.211173793422097
sample443	0.517468786867966	0.284017105760708	0.208816148908767
sample444	0.521962854103954	0.256702185278439	0.217946884408727
sample306	0.498745414026624	0.271260118101972	0.231736126549631
sample307	0.51508680964272	0.302680661811769	0.209260962797778
sample309	0.513197645610486	0.33716027303747	0.191483297358482
sample310	0.515228607746896	0.314090022063947	0.207149889607276
sample46	0.537006774399819	0.185996711818183	0.252499432575174
sample47	0.530497188785871	0.153884796395353	0.274708349464167
sample48	0.52191219364791	0.200211667224453	0.259746040695275
sample49	0.521764713535798	0.176793327537559	0.267892270110045
sample50	0.515258065531721	0.170427870927019	0.268826991456593
sample166	0.533628177478763	0.194641564354038	0.266713807743285
sample167	0.530686334979688	0.195329342467122	0.265762412453608
sample168	0.570529164617961	0.146405578352211	0.265502391005112
sample169	0.525856752460348	0.19966092183459	0.264613263732673
sample170	0.553578641065611	0.192110895669972	0.250911178246455
sample436	0.579438145465154	0.162386988018676	0.240593437767529
sample437	0.590429984389402	0.156354962122223	0.226091667244513
sample438	0.600842357191853	0.170880065064218	0.228983530212579
sample439	0.560671266950061	0.178239004428636	0.2461336736497
sample440	0.559035336331166	0.184180764758579	0.239707825922757
sample301	0.54024299567197	0.206753022732879	0.234799478222184
sample302	0.579144387095138	0.192059571222437	0.226172070890363
sample303	0.560947528086545	0.209121285847015	0.2223657480664
sample304	0.542684820592451	0.199986081208595	0.229334646813893
sample305	0.540996052406518	0.18752064571964	0.241813337316137
sample26	0.521745010558092	0.146177998568861	0.304765377852044
sample27	0.552530525499086	0.150242647465485	0.287295154022759
sample28	0.541428751434232	0.148518727717426	0.293205875198706
sample29	0.539779318965964	0.172672247050868	0.29051785863504
sample30	0.52484346763674	0.184839694579368	0.275977106382601
sample456	0.523591647768875	0.266062978622175	0.206923085946711
sample457	0.538365507527998	0.24235179155746	0.214846760340763
sample458	0.540130398303297	0.263996930603916	0.207068540141962
sample459	0.541107801676711	0.221351459495267	0.218756438649847
sample321	0.523536433205448	0.266947145937783	0.218722148612386
sample322	0.512804065972618	0.317146990087791	0.198948775560677
sample324	0.463795798634694	0.312033932133908	0.235769213665039
sample325	0.541804167333841	0.28964451065616	0.200769698873058
sample61	0.568874579190761	0.143688244534049	0.257737894304266
sample62	0.546061931298772	0.151355587284985	0.269906930101092
sample63	0.545219588813651	0.168044574444505	0.262495317291993
sample64	0.534059882830254	0.187765337209617	0.267340333795189
sample65	0.522704737019877	0.155185519810348	0.278708965496046
sample451	0.542386084315497	0.179463729911595	0.236153624534014
sample452	0.570484571299047	0.157981312387959	0.236022231862751
sample453	0.563799221688866	0.168290287766707	0.241911016156851
sample454	0.542187029928945	0.198478327626879	0.242732936938203
sample455	0.578110522168207	0.162144928786929	0.238500047327191
sample316	0.544526658431174	0.194456549114272	0.238038162705623
sample317	0.579399169433792	0.188326626775994	0.225890289888978
sample318	0.544576293995812	0.219530916764288	0.219756106395987
sample319	0.548811823895512	0.205838371778139	0.236736573055391
sample320	0.55890009485055	0.186310914752425	0.241850306689586
sample41	0.538570187411141	0.134074949274745	0.292012379644412
sample42	0.531083030426583	0.175252707632226	0.290185409171596
sample43	0.545604830120124	0.152287163973513	0.282338749758769
sample44	0.542219661329653	0.1428563720135	0.287420190485148
sample45	0.523022028558005	0.171646505767156	0.284368554665911
sample471	0.514706405031364	0.281218753454802	0.208513810974626
sample472	0.482942921012526	0.312343846358845	0.213827710424166
sample473	0.504904197869404	0.272481350002744	0.210690854662683
sample474	0.50845136143418	0.248732150900798	0.21396487613537
sample336	0.535216656864606	0.251142027825367	0.207258864817151
sample337	0.521197419128095	0.337754157357314	0.193825490889768
sample339	0.497331429636168	0.357987459466045	0.196767918812961
sample340	0.534479775015453	0.303733477390005	0.205846146874916
sample76	0.583172903550043	0.148707215547813	0.235451103523307
sample77	0.55880407735156	0.151377332663562	0.24523380006603
sample78	0.558880055141641	0.17339398840187	0.236025894217836
sample79	0.553459918153729	0.143871372317117	0.261116861181439
sample80	0.558160323964207	0.124351561342406	0.256392635669972
sample466	0.555784778531797	0.173545571660204	0.237196597540585
sample467	0.555785477790536	0.178633953744506	0.235471457893535
sample468	0.5764649737685	0.158766554457878	0.24372716631876
sample469	0.533801759740859	0.193488745454178	0.244436325890783
sample470	0.532442283907491	0.188880969547164	0.242536729783273
sample331	0.582155985287854	0.17200556237675	0.230971504601521
sample332	0.575692957583834	0.192468605469319	0.225992517849934
sample333	0.568165475648752	0.201303086236872	0.219652415312765
sample334	0.566560266622097	0.18947992459656	0.225182848903713
sample335	0.577231477216859	0.18483254253976	0.224466159782415
sample56	0.556552011991122	0.142134677925548	0.275975454865363
sample57	0.53522480751387	0.18610311525073	0.264701253372689
sample58	0.532728049531813	0.161843523900234	0.280418403092485
sample59	0.563725634625149	0.158411903727239	0.266674421917589
sample60	0.525501560384043	0.189820366363948	0.282271851267921
sample486	0.51311473864952	0.291722642177839	0.204876283354803
sample487	0.527081332269345	0.239562828968481	0.211719341890114
sample488	0.510477269170681	0.297105390095242	0.20210597215319
sample489	0.53948936352296	0.198420501956489	0.226676345631178
sample351	0.501140198091254	0.270776759946638	0.213984668222658
sample352	0.49564808303684	0.34452669178895	0.197216150115679
sample354	0.498610036137965	0.371655528337421	0.195167888640772
sample355	0.507255877265397	0.314471784913954	0.202954949888274
sample81	0.553704778957634	0.15338297654377	0.272609699349912
sample82	0.54664909448106	0.147456881459171	0.260196315550772
sample83	0.52397488794923	0.149768717684902	0.269868076991362
sample84	0.534596413349355	0.144229428959723	0.265451999074822
sample85	0.543633499763039	0.143000262248404	0.254879876960969
sample481	0.526916134213582	0.209195300687222	0.234389327292108
sample482	0.5453648684934	0.173852844900249	0.232011941594565
sample483	0.560193972559477	0.165955217797468	0.243527675794961
sample484	0.549044305376327	0.189013438450327	0.233925369917566
sample485	0.565082830330737	0.153837602633088	0.238342671790756
sample346	0.577332530350267	0.204061079041958	0.222243058356627
sample347	0.562097065510225	0.230436090627467	0.219221806928781
sample348	0.570768418972908	0.248127295645411	0.203064455044816
sample349	0.56203079894735	0.221799979844092	0.222039153291981
sample350	0.583607297333098	0.19307736173776	0.221811662801189
sample71	0.544798076626548	0.178251265601352	0.272035431837529
sample72	0.540304530779371	0.169359235664639	0.280880605767134
sample73	0.554663581019527	0.172472289540507	0.264413236166661
sample74	0.554437541438364	0.154793050969936	0.274987476051889
sample75	0.537095533922041	0.171932013808762	0.270723351704714
sample501	0.495685626539711	0.282053079508771	0.206559980160183
sample502	0.530737359031845	0.243501674282503	0.205847797748426
sample503	0.531922454234258	0.245183685236822	0.205930447179993
sample504	0.502811174111742	0.231899950284164	0.222047849730059
sample366	0.507803031272852	0.296505259242423	0.210494715876702
sample367	0.48815512017383	0.353246082042575	0.193780812981745
sample369	0.503686403492251	0.356614511739126	0.191680916769605
sample370	0.507278814529395	0.314507992260746	0.204206723499496
sample96	0.525894929614152	0.259993082401591	0.22543887152165
sample97	0.542577355304363	0.239800055637678	0.230661781282375
sample98	0.520935767820415	0.26424390486786	0.226919636287198
sample99	0.521167052859296	0.239737711417332	0.226116723352889
sample100	0.545072629219274	0.23878631034817	0.222915241945373
sample496	0.520938148445933	0.204025256969251	0.252214513156013
sample497	0.551654462519917	0.170701389351024	0.234422655164095
sample498	0.523521362661696	0.182319801891328	0.250008268263468
sample499	0.543891531258586	0.17210088609737	0.24869131995006
sample500	0.545854595843501	0.163677902894892	0.24415791039803
sample361	0.537991587912008	0.246507076452182	0.224098616771199
sample362	0.551785847006702	0.235331944811203	0.220578435487892
sample363	0.555912621519258	0.249904803946388	0.215277813818614
sample364	0.544520818674606	0.239890621777803	0.22205087157259
sample365	0.528820821956588	0.235939497972172	0.234654812411051
sample91	0.546632030102268	0.178088176142583	0.268083099086571
sample92	0.543158814120441	0.183836333754619	0.261062710302464
sample93	0.545784722570741	0.173046362590635	0.275337527043547
sample94	0.548228155731931	0.162827627310958	0.276273450588132
sample95	0.547934539347432	0.14594211060414	0.283597864151538
sample249	0.523869354912455	0.24552000443164	0.218128462150191
sample250	0.542777544020469	0.213168862766529	0.223716758216215
sample516	0.575191526979903	0.180090101885052	0.229724804795567
sample517	0.600869586958476	0.156843228679927	0.228842575638406
sample518	0.582188022614077	0.198414790257504	0.216075586865809
sample519	0.576590120174372	0.169837675232272	0.217722326574965
sample381	0.501513831709094	0.29370687821917	0.206516467394139
sample382	0.518583452834172	0.307731683866851	0.193094215827554
sample384	0.49518033446914	0.35899828205192	0.188374111725816
sample385	0.535334761099118	0.325556127222435	0.185327402584846
sample111	0.527051927266201	0.245508029565044	0.224682010984133
sample112	0.539637205869447	0.23674577582097	0.224690069678395
sample113	0.524524846465235	0.248082023199075	0.223251241427942
sample114	0.52769521024723	0.246929376818775	0.230968906131822
sample115	0.527809346574835	0.261860350309999	0.217537141596163
sample511	0.593599455699114	0.163632138695925	0.227895488841909
sample512	0.597206244722462	0.174689348465911	0.223542858792769
sample513	0.599300783786227	0.165908017201401	0.22289299573396
sample514	0.582266257935217	0.181466795186872	0.236539261652874
sample515	0.592027267216486	0.175166837833172	0.228836114863961
sample376	0.544865457932007	0.223610373591416	0.226368771367969
sample377	0.55800991119252	0.260144606913292	0.206262201305189
sample378	0.568250968219611	0.219249566242249	0.220475941648974
sample379	0.56930880430188	0.208649830659899	0.220034063259274
sample380	0.571705311170002	0.219798988257132	0.21307887652756
sample106	0.549878164081748	0.157505614007927	0.273976198773845
sample107	0.551096188408922	0.173428181549041	0.268638208383402
sample108	0.546677295652579	0.167527363117658	0.275126451342207
sample109	0.553223324997401	0.157476650778231	0.275852671311294
sample110	0.553897872389371	0.167858396280992	0.271767237743126
sample261	0.556984682700992	0.207494797653531	0.211652053160368
sample262	0.551674324464071	0.219240659047078	0.212017743264853
sample263	0.529886986744567	0.222552582007631	0.225210051169832
sample264	0.520939791898189	0.247365410601483	0.207041817189242
sample265	0.538630125993501	0.245630572357006	0.218404666825342
sample531	0.593069076395409	0.18795581339112	0.2086282392435
sample532	0.580099799137539	0.195368660559932	0.215384310185187
sample533	0.581775252620631	0.214954047600583	0.206247022885632
sample534	0.601850435986056	0.221211317560555	0.199123200242523
sample396	0.524096462560645	0.299152985612893	0.191828200770908
sample397	0.502960807080812	0.351002044860649	0.19624167377048
sample399	0.509617971255972	0.356704946804563	0.185997860294587
sample400	0.485069163063541	0.407192686689682	0.188570641455867
sample126	0.53148480664875	0.244735314746011	0.224528964238166
sample127	0.512575085054664	0.281783956119834	0.21815580442004
sample128	0.519153923711256	0.258202493229561	0.221831733032105
sample129	0.517449435318755	0.243250172184412	0.228120927178695
sample130	0.501773891260142	0.284170469048311	0.215125069122614
sample256	0.582063048973645	0.176342131354738	0.226918924297279
sample257	0.587165848992998	0.157158184544341	0.216795389930193
sample258	0.581864321019377	0.158108358819245	0.23235781194441
sample259	0.587939181955954	0.158122865007527	0.218151436395045
sample260	0.580179728835518	0.181349896820973	0.215890619726635
sample526	0.554339818881349	0.235982965323885	0.213067941383158
sample527	0.538821125984701	0.233111024761798	0.217747181674789
sample528	0.589620539657788	0.176928443213346	0.212965747775531
sample529	0.5751152220399	0.188679840338461	0.209486299837029
sample530	0.585279655344025	0.204653127885726	0.206658154517677
sample391	0.570427961363949	0.206900199022928	0.220529196822502
sample392	0.57043033469393	0.222391699618059	0.205756388104067
sample393	0.564659739513029	0.227250866819712	0.216896661397579
sample394	0.576585760303291	0.200106627483647	0.215467044828883
sample395	0.564878294916884	0.234243179376057	0.209291430705467
sample121	0.563716335226504	0.179625984300603	0.254532147005708
sample122	0.570341587416958	0.165506613432375	0.266682907117319
sample123	0.576352486871704	0.150363557869684	0.254477203616339
sample124	0.588023222920588	0.151268447627542	0.26086559988132
sample125	0.554391432353297	0.162395758447625	0.280907475905329
