ID	Acetate	Propionate	Butyrate
sample474	0.511371658066932	0.267615833569587	0.216861759359
sample336	0.524697302116956	0.274696326739095	0.195961544551789
sample337	0.498308269108975	0.34092163430217	0.176592367094845
sample339	0.49502824217496	0.362627989154178	0.181935877312924
sample340	0.53232713418015	0.311152362279564	0.187529556078174
sample76	0.557804956114287	0.146879905446139	0.224968318298958
sample77	0.559078550956868	0.145156850739958	0.239320092922639
sample78	0.538833790787507	0.179009697418993	0.236780953778331
sample79	0.54125705715563	0.139338778637508	0.241039066890426
sample80	0.564502912416697	0.134291603490136	0.25331360763718
sample486	0.51241031651602	0.29133580117262	0.184494527566406
sample487	0.527388808855333	0.267547972901122	0.200137263984981
sample488	0.512891338221865	0.298972815068702	0.192580774141829
sample489	0.533544047852071	0.240249236368236	0.209040694959525
sample351	0.49272000830847	0.293662830350695	0.206705878156698
sample352	0.489261131342545	0.347459013076847	0.186259048625452
sample354	0.493367337383537	0.363232935894846	0.185233958195727
sample355	0.503798868887091	0.313556982608917	0.188857505414564
sample81	0.53742438515324	0.164457320664088	0.25601700430055
sample82	0.571406234489802	0.157967359468658	0.24321189529843
sample83	0.520723102538945	0.170459407055299	0.260484913032784
sample84	0.522195959518795	0.160896303725338	0.244898795347315
sample85	0.552510458886827	0.155982397913926	0.240359369110088
sample501	0.503502086958181	0.29380494066495	0.197282154497277
sample502	0.528843409285014	0.282250969236207	0.197168080743758
sample503	0.546101959847141	0.272196201071155	0.186335524115222
sample504	0.505131478689445	0.269906229707701	0.213854555383117
sample366	0.503298226374271	0.294068164546284	0.185663946094803
sample367	0.477122165446891	0.354603954936006	0.176688339292549
sample369	0.490189064916184	0.355951357910912	0.172834557860089
sample370	0.514116256821868	0.314928743420612	0.193665055289592
sample96	0.512308655058717	0.249085884968569	0.208130150853757
sample97	0.554710611251579	0.223923313562975	0.202126636436686
sample98	0.520557594269363	0.254498864520805	0.208863685225428
sample99	0.544092611015109	0.197002301491986	0.209846145299382
sample100	0.543125963612776	0.230916578554469	0.19965088876694
sample249	0.52997686193622	0.257123096001122	0.21370487046187
sample250	0.540885630877549	0.242139269430209	0.215829089978256
sample516	0.571357122821655	0.209432999774837	0.183852931285152
sample517	0.59393708179076	0.208349765277185	0.175631708993012
sample518	0.564823741553874	0.229614588599286	0.193526802883069
sample519	0.561493854859239	0.223874763900585	0.209148328568239
sample381	0.511170742897467	0.297094777082933	0.191598643097915
sample382	0.521883344980267	0.307643366137421	0.186440984257537
sample384	0.479886584956188	0.348221422688187	0.173065256917021
sample385	0.519242882937423	0.321064992541472	0.180040683729942
sample111	0.495455722487542	0.25484659444563	0.202594910462047
sample112	0.540860889665613	0.24560778540617	0.210109280588371
sample113	0.524539218095002	0.250676481908692	0.201243552015083
sample114	0.535938984339764	0.234897043031047	0.208341162562594
sample115	0.493594127887378	0.278611914622232	0.207683205257147
sample261	0.559302100642972	0.241179319736609	0.211924042427137
sample262	0.543735834532179	0.243503504985409	0.211343634528389
sample263	0.548270945911138	0.24907695474056	0.213379919313314
sample264	0.523601994143978	0.27850437417219	0.215287610446488
sample265	0.535935782699475	0.24630205781135	0.212329534906219
sample531	0.590058460848662	0.236232044371589	0.182928325457604
sample532	0.578645380788859	0.243150832752586	0.186997796046047
sample533	0.570374569211391	0.242172227060154	0.181410712717629
sample534	0.564967943855286	0.249140521530067	0.176052473747922
sample396	0.521331161052085	0.305179577688749	0.182282400335559
sample397	0.50244094632482	0.322092551455361	0.18231576939919
sample399	0.491934270078362	0.342371240375533	0.178187141419475
sample400	0.482007726727066	0.368965293908114	0.170821718062575
sample126	0.508437895477023	0.266257337607983	0.198459272895819
sample127	0.495924278510507	0.283345994504688	0.190715311775524
sample128	0.493216286219233	0.29647797703553	0.200674245581484
sample129	0.532893613087704	0.247911815152164	0.201150587522817
sample130	0.485704262245979	0.306099783749942	0.19160509272618
