ID	Acetate	Propionate	Butyrate
sample151	0.54210172276988	0.165851105446235	0.303426231011178
sample152	0.548064611845154	0.161088870804474	0.284260512559743
sample153	0.550446904664407	0.178599645186941	0.277701287260191
sample154	0.547578891799908	0.165375016048009	0.289705828734041
sample155	0.539787987178702	0.169049808502851	0.297627308994916
sample421	0.562880767764429	0.161479084561151	0.262101020031246
sample422	0.557926929675539	0.161813082524446	0.26912816567098
sample423	0.555973745452227	0.157652238558313	0.279592711318497
sample424	0.551976632398744	0.173322231056059	0.275815118496572
sample425	0.556626429333846	0.161335194384128	0.274268450719427
sample286	0.550048774478812	0.185450980597736	0.259597330444106
sample287	0.552889764588408	0.205643127121428	0.242559863824987
sample288	0.555230519774725	0.202089613634057	0.24195219287708
sample289	0.552460215146877	0.184507465357388	0.263858420197766
sample290	0.555516887319877	0.189046951507972	0.244197493624511
sample16	0.545628458857786	0.174733738504333	0.301753220308715
sample17	0.548809096665588	0.165965768914682	0.299242996027344
sample18	0.548499752601611	0.171068723861357	0.298783164007123
sample19	0.550162131879573	0.168565068577798	0.297452609492692
sample20	0.54503317826028	0.173409930345156	0.301955827955037
sample166	0.54611101366883	0.158043303378271	0.294250844201155
sample167	0.544545458375647	0.161343027575236	0.293012177192444
sample168	0.552972422992214	0.163639166885077	0.273761692177407
sample169	0.544156239939321	0.166173289103545	0.292391553440113
sample170	0.549529166369938	0.162249741921216	0.284279731616742
sample436	0.558916505786445	0.158047450965122	0.257112120918632
sample437	0.564198642709255	0.166524976668812	0.245988159896587
sample438	0.578185121959091	0.175753390570602	0.217594651713152
sample439	0.56058759338858	0.154166352969244	0.258852261380882
sample440	0.560103967030383	0.156501795834109	0.267369038343566
sample301	0.549970483598394	0.192769699838126	0.254165576277215
sample302	0.560453662713208	0.202048200439837	0.227271225801443
sample303	0.563183966202731	0.204387814042163	0.22658326415727
sample304	0.558817908804373	0.204764587141535	0.23941019337165
sample305	0.553833154207381	0.19547074760752	0.248585038011693
sample26	0.546627406423265	0.16801003712567	0.300713267902712
sample27	0.55210213953981	0.177380653753557	0.288989066617869
sample28	0.547826616319924	0.172439897611074	0.297817231493361
sample29	0.552663402515245	0.174958740309205	0.292353596328938
sample30	0.551082450318015	0.178803915506983	0.293719540939377
sample451	0.564628703043407	0.161915454849668	0.255003608016152
sample452	0.567815084207353	0.162302204736174	0.2524471321328
sample453	0.560902976544873	0.157351786189217	0.263063318271756
sample454	0.557560356127802	0.162591098004622	0.272349205333115
sample455	0.566133750339209	0.166823703626056	0.250337529934088
sample316	0.552602426913129	0.199731472132666	0.244410078163973
sample317	0.561710507694666	0.209573552147633	0.215465816004404
sample318	0.561530766680735	0.221988110512779	0.22197353883309
sample319	0.555389480526878	0.201716294094554	0.233684481911912
sample320	0.557277126840122	0.202482750030176	0.23764831302651
sample41	0.550636360033019	0.16787409113987	0.293734159033777
sample42	0.552479841960308	0.180173890279728	0.284694503457595
sample43	0.552292838227357	0.166731930605293	0.288587225812546
sample44	0.551907469287281	0.174509070791104	0.292915784032969
sample45	0.553367537586285	0.172309197401406	0.290998872723793
sample466	0.557828627811612	0.158848316049809	0.269117212294981
sample467	0.561238016970404	0.162987070281501	0.259666581454268
sample468	0.563321314440859	0.156672350960745	0.259529347735474
sample469	0.556604696664266	0.165594644769125	0.27115664744221
sample470	0.55346431768634	0.164723557548974	0.273662853565953
sample331	0.562339287724308	0.193423519782818	0.221540410471638
sample332	0.564398636900404	0.195021302358509	0.217545461957362
sample333	0.562898534286183	0.189029339276627	0.205377381201146
sample334	0.559407085854381	0.195456302808818	0.232539420392126
sample335	0.570004569618752	0.193936415517754	0.207852897986083
sample56	0.554973262241143	0.16663516040908	0.290618330468074
sample57	0.558132030727677	0.18190060046929	0.272999970377781
sample58	0.549653813307353	0.177561202204158	0.292650208695001
sample59	0.56206739421018	0.171058509966415	0.279089460506219
sample60	0.554031998321254	0.181794300201594	0.283451090473046
sample481	0.560396091638467	0.161489122358074	0.270948335420048
sample482	0.565603143886373	0.162999587678756	0.261409973930999
sample483	0.566485745613671	0.162095759716813	0.261601944183098
sample484	0.565209062986404	0.161581119486513	0.257516253285848
sample485	0.571012685766902	0.159887033439733	0.252058901736691
sample346	0.564681713481976	0.208496936041504	0.227279565426013
sample347	0.563774007161249	0.217109052187049	0.214005835150266
sample348	0.573165944997174	0.209686329610638	0.212301525184671
