,Genus,InulinFlux,MaxGrowth,FracOpt,MaxSecrFlux,MaxCplexStatus,MinSecrFlux,MinCplexStatus
51,Bacteroides_816,0.0,0.2747149806736711,0.51,14.849633546282393,1,0.0,1
52,Bacteroides_816,0.0,0.2747149806736711,0.52,14.80489393017801,1,0.0,1
53,Bacteroides_816,0.0,0.2747149806736711,0.53,14.759312370648368,1,0.0,1
54,Bacteroides_816,0.0,0.2747149806736711,0.54,14.713568025324117,1,0.0,1
55,Bacteroides_816,0.0,0.2747149806736711,0.55,14.66782367999986,1,0.0,1
56,Bacteroides_816,0.0,0.2747149806736711,0.56,14.622039497910691,1,0.0,1
57,Bacteroides_816,0.0,0.2747149806736711,0.5700000000000001,14.576157129637489,1,0.0,1
58,Bacteroides_816,0.0,0.2747149806736711,0.58,14.530200049130473,1,0.0,1
59,Bacteroides_816,0.0,0.2747149806736711,0.59,14.483710818219588,1,0.0,1
60,Bacteroides_816,0.0,0.2747149806736711,0.6,14.43710569843963,1,0.0,1
61,Bacteroides_816,0.0,0.2747149806736711,0.61,14.390235209070424,1,0.0,1
62,Bacteroides_816,0.0,0.2747149806736711,0.62,14.34312260527692,1,0.0,1
63,Bacteroides_816,0.0,0.2747149806736711,0.63,14.295686493589258,1,0.0,1
64,Bacteroides_816,0.0,0.2747149806736711,0.64,14.248095241032631,1,0.0,1
65,Bacteroides_816,0.0,0.2747149806736711,0.65,14.200400127512134,1,0.0,1
66,Bacteroides_816,0.0,0.2747149806736711,0.66,14.152034907746481,1,0.0,1
67,Bacteroides_816,0.0,0.2747149806736711,0.67,14.10316659310123,1,0.0,1
68,Bacteroides_816,0.0,0.2747149806736711,0.68,14.054158363012032,1,0.0,1
69,Bacteroides_816,0.0,0.2747149806736711,0.6900000000000001,14.00480008796746,1,0.0,1
70,Bacteroides_816,0.0,0.2747149806736711,0.7000000000000001,13.954217826069334,1,0.0,1
71,Bacteroides_816,0.0,0.2747149806736711,0.71,13.902355151383915,1,0.0,1
72,Bacteroides_816,0.0,0.2747149806736711,0.72,13.848918965043081,1,0.0,1
73,Bacteroides_816,0.0,0.2747149806736711,0.73,13.794888281340924,1,0.0,1
74,Bacteroides_816,0.0,0.2747149806736711,0.74,13.740385170979327,1,0.0,1
75,Bacteroides_816,0.0,0.2747149806736711,0.75,13.685562706589437,1,0.0,1
76,Bacteroides_816,0.0,0.2747149806736711,0.76,13.630481031097247,1,0.0,1
77,Bacteroides_816,0.0,0.2747149806736711,0.77,13.574769154154618,1,0.0,1
78,Bacteroides_816,0.0,0.2747149806736711,0.78,13.517900782262206,1,0.0,1
79,Bacteroides_816,0.0,0.2747149806736711,0.79,13.449610111477176,1,0.0,1
80,Bacteroides_816,0.0,0.2747149806736711,0.8,13.374557223200938,1,0.0,1
81,Bacteroides_816,0.0,0.2747149806736711,0.81,13.296035536552141,1,0.0,1
82,Bacteroides_816,0.0,0.2747149806736711,0.8200000000000001,13.204207470229022,1,0.0,1
83,Bacteroides_816,0.0,0.2747149806736711,0.8300000000000001,13.105210221549314,1,0.0,1
84,Bacteroides_816,0.0,0.2747149806736711,0.84,13.000646047321217,1,0.0,1
85,Bacteroides_816,0.0,0.2747149806736711,0.85,12.892416231534295,1,0.0,1
86,Bacteroides_816,0.0,0.2747149806736711,0.86,12.775649423464392,1,0.0,1
87,Bacteroides_816,0.0,0.2747149806736711,0.87,12.648476772868234,1,0.0,1
88,Bacteroides_816,0.0,0.2747149806736711,0.88,12.510980326789895,1,0.14715663715965807,1
89,Bacteroides_816,0.0,0.2747149806736711,0.89,12.371017995238763,1,0.4431305204889733,1
90,Bacteroides_816,0.0,0.2747149806736711,0.9,12.226863767335029,1,0.7391044038184951,1
91,Bacteroides_816,0.0,0.2747149806736711,0.91,12.069688175223574,1,1.0388068099796952,1
92,Bacteroides_816,0.0,0.2747149806736711,0.92,11.911936972088611,1,1.34492930151269,1
93,Bacteroides_816,0.0,0.2747149806736711,0.93,11.559210356622609,1,1.6510517930455377,1
94,Bacteroides_816,0.0,0.2747149806736711,0.9400000000000001,11.159880271400292,1,1.9571742845782873,1
95,Bacteroides_816,0.0,0.2747149806736711,0.9500000000000001,10.758402160360724,1,2.263296776110902,1
96,Bacteroides_816,0.0,0.2747149806736711,0.96,10.123559599900346,1,2.5694192676439105,1
97,Bacteroides_816,0.0,0.2747149806736711,0.97,9.331982323171859,1,3.0267926133623884,1
98,Bacteroides_816,0.0,0.2747149806736711,0.98,8.53784183156222,1,3.5195511547159724,1
99,Bacteroides_816,0.0,0.2747149806736711,0.99,7.462127308891559,1,4.0740973702233845,1
100,Bacteroides_816,0.0,0.2747149806736711,1.0,5.269903151018559,1,5.269899589893986,1
101,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.0,0.0,1,0.0,1
102,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.01,0.7853565208984035,1,0.0,1
103,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.02,1.570713041796807,1,0.0,1
104,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.03,2.3560695626952106,1,0.0,1
105,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.04,3.141426083593614,1,0.0,1
106,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.05,3.9267826044920175,1,0.0,1
107,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.06,4.71213912539042,1,0.0,1
108,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.07,5.497495646288825,1,0.0,1
109,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.08,6.282852167187228,1,0.0,1
110,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.09,7.068208688085631,1,0.0,1
111,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.1,7.853565208984035,1,0.0,1
112,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.11,8.638921729882439,1,0.0,1
113,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.12,9.424278250780842,1,0.0,1
114,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.13,10.209634771679244,1,0.0,1
115,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.14,10.99499129257765,1,0.0,1
116,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.15,11.780347813476052,1,0.0,1
117,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.16,12.565704334374455,1,0.0,1
118,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.17,12.823492743492377,1,0.0,1
119,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.18,12.793737795913078,1,0.0,1
120,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.19,12.763982848333729,1,0.0,1
121,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.2,12.73422790075439,1,0.0,1
122,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.21,12.704472953175078,1,0.0,1
123,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.22,12.674718005595729,1,0.0,1
124,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.23,12.644963058016419,1,0.0,1
125,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.24,12.615208110437099,1,0.0,1
126,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.25,12.585453162857693,1,0.0,1
127,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.26,12.55569821527844,1,0.0,1
128,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.27,12.52594326769914,1,0.0,1
129,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.28,12.496188320119796,1,0.0,1
130,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.29,12.466433372540477,1,0.0,1
131,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.3,12.436678424961137,1,0.0,1
132,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.31,12.406923477381811,1,0.0,1
133,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.32,12.377168529802486,1,0.0,1
134,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.33,12.347413582223155,1,0.0,1
135,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.34,12.317658634643823,1,0.0,1
136,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.35000000000000003,12.287903687064478,1,0.0,1
137,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.36,12.258148739485176,1,0.0,1
138,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.37,12.228393791905852,1,0.0,1
139,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.38,12.198638844326528,1,0.0,1
140,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.39,12.168883896747197,1,0.0,1
141,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.4,12.139128949167867,1,0.0,1
142,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.41000000000000003,12.109374001588556,1,0.0,1
143,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.42,12.079619054009239,1,0.0,1
144,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.43,12.04986410642989,1,0.0,1
145,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.44,12.020109158850563,1,0.0,1
146,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.45,11.990354211271242,1,0.0,1
147,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.46,11.958691736568694,1,0.0,1
148,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.47000000000000003,11.926659881253176,1,0.0,1
149,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.48,11.894628025937685,1,0.0,1
150,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.49,11.862596170622188,1,0.0,1
151,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.5,11.830564315306704,1,0.0,1
152,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.51,11.798532459991204,1,0.0,1
153,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.52,11.76650060467573,1,0.0,1
154,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.53,11.70380779913697,1,0.0,1
155,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.54,11.639605996481803,1,0.0,1
156,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.55,11.57067735260243,1,0.0,1
157,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.56,11.501512260746956,1,0.0,1
158,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.5700000000000001,11.432347168891585,1,0.0,1
159,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.58,11.363182077036157,1,0.0,1
160,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.59,11.288153939060564,1,0.0,1
161,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.6,11.20828584115536,1,0.0,1
162,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.61,11.128417743250221,1,0.0,1
163,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.62,11.047392475439565,1,0.0,1
164,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.63,10.964561103020497,1,0.0,1
165,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.64,10.881729730601458,1,0.0,1
166,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.65,10.798898358182402,1,0.0,1
167,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.66,10.716066985763362,1,0.0,1
168,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.67,10.633235613344286,1,0.0,1
169,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.68,10.550404240925259,1,0.0,1
170,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.6900000000000001,10.46185945119718,1,0.0,1
171,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.7000000000000001,10.350781022349825,1,0.0,1
172,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.71,10.239702593502388,1,0.0,1
173,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.72,10.12862416465505,1,0.0,1
174,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.73,10.01754573580764,1,0.0,1
175,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.74,9.906467306960232,1,0.0,1
176,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.75,9.79538887811288,1,0.0,1
177,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.76,9.684310449265478,1,0.0,1
178,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.77,9.573232020418095,1,0.0,1
179,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.78,9.462153591570702,1,0.0,1
180,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.79,9.341335223720405,1,0.0,1
181,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.8,9.199081541629578,1,0.0,1
182,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.81,9.050723398399976,1,0.0,1
183,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.8200000000000001,8.902365255170395,1,0.0,1
184,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.8300000000000001,8.75400711194074,1,0.0,1
185,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.84,8.605648968711103,1,0.0,1
186,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.85,8.415769042561019,1,0.0,1
187,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.86,8.205379664489687,1,0.0,1
188,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.87,7.993509048254568,1,0.0,1
189,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.88,7.781638432019349,1,0.0,1
190,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.89,7.551808792580635,1,0.0,1
191,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.9,7.2411742669647365,1,0.0,1
192,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.91,6.919739363681007,1,0.0,1
193,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.92,6.598304460397091,1,0.0,1
194,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.93,6.2768695571135,1,0.0,1
195,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.9400000000000001,5.955434653829913,1,0.0,1
196,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.9500000000000001,5.633999750546179,1,0.0,1
197,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.96,5.312564847262395,1,0.0,1
198,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.97,4.951611894173192,1,0.03398129893518442,1
199,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.98,4.578681313185392,1,0.5795981162015186,1
200,Parabacteroides_375288_clone,0.0,0.19633913022460087,0.99,3.9154568204088185,1,1.200990175210563,1
201,Parabacteroides_375288_clone,0.0,0.19633913022460087,1.0,2.790452995488928,1,1.8340375827350788,1
202,Bacteroides_816,0.0005,0.2762286216653559,0.0,0.0,1,0.0,1
203,Bacteroides_816,0.0005,0.2762286216653559,0.01,1.1049144866614236,1,0.0,1
204,Bacteroides_816,0.0005,0.2762286216653559,0.02,2.209828973322847,1,0.0,1
205,Bacteroides_816,0.0005,0.2762286216653559,0.03,3.3147434599842707,1,0.0,1
206,Bacteroides_816,0.0005,0.2762286216653559,0.04,4.419657946645694,1,0.0,1
207,Bacteroides_816,0.0005,0.2762286216653559,0.05,5.524572433307117,1,0.0,1
208,Bacteroides_816,0.0005,0.2762286216653559,0.06,6.629486919968541,1,0.0,1
209,Bacteroides_816,0.0005,0.2762286216653559,0.07,7.734401406629967,1,0.0,1
210,Bacteroides_816,0.0005,0.2762286216653559,0.08,8.839315893291388,1,0.0,1
211,Bacteroides_816,0.0005,0.2762286216653559,0.09,9.944230379952812,1,0.0,1
212,Bacteroides_816,0.0005,0.2762286216653559,0.1,11.049144866614235,1,0.0,1
213,Bacteroides_816,0.0005,0.2762286216653559,0.11,12.15405935327566,1,0.0,1
214,Bacteroides_816,0.0005,0.2762286216653559,0.12,13.258973839937083,1,0.0,1
215,Bacteroides_816,0.0005,0.2762286216653559,0.13,14.363888326598506,1,0.0,1
216,Bacteroides_816,0.0005,0.2762286216653559,0.14,15.468802813259932,1,0.0,1
217,Bacteroides_816,0.0005,0.2762286216653559,0.15,15.910021186784267,1,0.0,1
218,Bacteroides_816,0.0005,0.2762286216653559,0.16,15.88914003051573,1,0.0,1
219,Bacteroides_816,0.0005,0.2762286216653559,0.17,15.868024795849742,1,0.0,1
220,Bacteroides_816,0.0005,0.2762286216653559,0.18,15.846909561183743,1,0.0,1
221,Bacteroides_816,0.0005,0.2762286216653559,0.19,15.825794326517741,1,0.0,1
222,Bacteroides_816,0.0005,0.2762286216653559,0.2,15.804679091851746,1,0.0,1
223,Bacteroides_816,0.0005,0.2762286216653559,0.21,15.783457462403739,1,0.0,1
224,Bacteroides_816,0.0005,0.2762286216653559,0.22,15.761948250931304,1,0.0,1
225,Bacteroides_816,0.0005,0.2762286216653559,0.23,15.739994331900146,1,0.0,1
226,Bacteroides_816,0.0005,0.2762286216653559,0.24,15.718007016529306,1,0.0,1
227,Bacteroides_816,0.0005,0.2762286216653559,0.25,15.696019701158496,1,0.0,1
228,Bacteroides_816,0.0005,0.2762286216653559,0.26,15.67399637941175,1,0.0,1
229,Bacteroides_816,0.0005,0.2762286216653559,0.27,15.651888664713157,1,0.0,1
230,Bacteroides_816,0.0005,0.2762286216653559,0.28,15.629217975387531,1,0.0,1
231,Bacteroides_816,0.0005,0.2762286216653559,0.29,15.602814740514981,1,0.0,1
232,Bacteroides_816,0.0005,0.2762286216653559,0.3,15.574128290734215,1,0.0,1
233,Bacteroides_816,0.0005,0.2762286216653559,0.31,15.545425961883375,1,0.0,1
234,Bacteroides_816,0.0005,0.2762286216653559,0.32,15.516717168237937,1,0.0,1
235,Bacteroides_816,0.0005,0.2762286216653559,0.33,15.48785181355373,1,0.0,1
236,Bacteroides_816,0.0005,0.2762286216653559,0.34,15.458843454280263,1,0.0,1
237,Bacteroides_816,0.0005,0.2762286216653559,0.35000000000000003,15.428831512054286,1,0.0,1
238,Bacteroides_816,0.0005,0.2762286216653559,0.36,15.398294640435624,1,0.0,1
239,Bacteroides_816,0.0005,0.2762286216653559,0.37,15.367220659097928,1,0.0,1
240,Bacteroides_816,0.0005,0.2762286216653559,0.38,15.335922669070628,1,0.0,1
241,Bacteroides_816,0.0005,0.2762286216653559,0.39,15.304624679043322,1,0.0,1
242,Bacteroides_816,0.0005,0.2762286216653559,0.4,15.273096000373865,1,0.0,1
243,Bacteroides_816,0.0005,0.2762286216653559,0.41000000000000003,15.239270840990855,1,0.0,1
244,Bacteroides_816,0.0005,0.2762286216653559,0.42,15.205005040002362,1,0.0,1
245,Bacteroides_816,0.0005,0.2762286216653559,0.43,15.17054630500487,1,0.0,1
246,Bacteroides_816,0.0005,0.2762286216653559,0.44,15.136079570540588,1,0.0,1
247,Bacteroides_816,0.0005,0.2762286216653559,0.45,15.10160199675992,1,0.0,1
248,Bacteroides_816,0.0005,0.2762286216653559,0.46,15.066030877273075,1,0.0,1
249,Bacteroides_816,0.0005,0.2762286216653559,0.47000000000000003,15.029411516590034,1,0.0,1
250,Bacteroides_816,0.0005,0.2762286216653559,0.48,14.9927345475454,1,0.0,1
251,Bacteroides_816,0.0005,0.2762286216653559,0.49,14.955916336932635,1,0.0,1
252,Bacteroides_816,0.0005,0.2762286216653559,0.5,14.918918628580766,1,0.0,1
253,Bacteroides_816,0.0005,0.2762286216653559,0.51,14.875586633304536,1,0.0,1
254,Bacteroides_816,0.0005,0.2762286216653559,0.52,14.830512456667021,1,0.0,1
255,Bacteroides_816,0.0005,0.2762286216653559,0.53,14.784863849838072,1,0.0,1
256,Bacteroides_816,0.0005,0.2762286216653559,0.54,14.738871293464378,1,0.0,1
257,Bacteroides_816,0.0005,0.2762286216653559,0.55,14.692878737090691,1,0.0,1
258,Bacteroides_816,0.0005,0.2762286216653559,0.56,14.646884552937832,1,0.0,1
259,Bacteroides_816,0.0005,0.2762286216653559,0.5700000000000001,14.60081196962982,1,0.0,1
260,Bacteroides_816,0.0005,0.2762286216653559,0.58,14.554023637927578,1,0.0,1
261,Bacteroides_816,0.0005,0.2762286216653559,0.59,14.507227109936593,1,0.0,1
262,Bacteroides_816,0.0005,0.2762286216653559,0.6,14.460430581945634,1,0.0,1
263,Bacteroides_816,0.0005,0.2762286216653559,0.61,14.413416836480721,1,0.0,1
264,Bacteroides_816,0.0005,0.2762286216653559,0.62,14.366116793237296,1,0.0,1
265,Bacteroides_816,0.0005,0.2762286216653559,0.63,14.318791577704694,1,0.0,1
266,Bacteroides_816,0.0005,0.2762286216653559,0.64,14.271401815889291,1,0.0,1
267,Bacteroides_816,0.0005,0.2762286216653559,0.65,14.223926106871282,1,0.0,1
268,Bacteroides_816,0.0005,0.2762286216653559,0.66,14.175813348411086,1,0.0,1
269,Bacteroides_816,0.0005,0.2762286216653559,0.67,14.127308388768796,1,0.0,1
270,Bacteroides_816,0.0005,0.2762286216653559,0.68,14.078529759140213,1,0.0,1
271,Bacteroides_816,0.0005,0.2762286216653559,0.6900000000000001,14.029226879487846,1,0.0,1
272,Bacteroides_816,0.0005,0.2762286216653559,0.7000000000000001,13.978365916425052,1,0.0,1
273,Bacteroides_816,0.0005,0.2762286216653559,0.71,13.926081937691169,1,0.0,1
274,Bacteroides_816,0.0005,0.2762286216653559,0.72,13.872597342213142,1,0.0,1
275,Bacteroides_816,0.0005,0.2762286216653559,0.73,13.818409989111945,1,0.0,1
276,Bacteroides_816,0.0005,0.2762286216653559,0.74,13.763608345360135,1,0.0,1
277,Bacteroides_816,0.0005,0.2762286216653559,0.75,13.708489912438072,1,0.0,1
278,Bacteroides_816,0.0005,0.2762286216653559,0.76,13.653109261134784,1,0.0,1
279,Bacteroides_816,0.0005,0.2762286216653559,0.77,13.597437841149123,1,0.0,1
280,Bacteroides_816,0.0005,0.2762286216653559,0.78,13.540740145204321,1,0.0,1
281,Bacteroides_816,0.0005,0.2762286216653559,0.79,13.473627091954185,1,0.0,1
282,Bacteroides_816,0.0005,0.2762286216653559,0.8,13.39835711516458,1,0.0,1
283,Bacteroides_816,0.0005,0.2762286216653559,0.81,13.322004478060425,1,0.0,1
284,Bacteroides_816,0.0005,0.2762286216653559,0.8200000000000001,13.231215807683672,1,0.0,1
285,Bacteroides_816,0.0005,0.2762286216653559,0.8300000000000001,13.13428232473754,1,0.0,1
286,Bacteroides_816,0.0005,0.2762286216653559,0.84,13.029922595287445,1,0.0,1
287,Bacteroides_816,0.0005,0.2762286216653559,0.85,12.921828341440534,1,0.0,1
288,Bacteroides_816,0.0005,0.2762286216653559,0.86,12.806266018194062,1,0.0,1
289,Bacteroides_816,0.0005,0.2762286216653559,0.87,12.68041721935695,1,0.0,1
290,Bacteroides_816,0.0005,0.2762286216653559,0.88,12.54158613539106,1,0.0,1
291,Bacteroides_816,0.0005,0.2762286216653559,0.89,12.402045875623797,1,0.4525106491876481,1
292,Bacteroides_816,0.0005,0.2762286216653559,0.9,12.258180834816706,1,0.7501153070790507,1
293,Bacteroides_816,0.0005,0.2762286216653559,0.91,12.099038568733711,1,1.0509141112409885,1
294,Bacteroides_816,0.0005,0.2762286216653559,0.92,11.940437282469183,1,1.3587232947427108,1
295,Bacteroides_816,0.0005,0.2762286216653559,0.93,11.594703068761206,1,1.6665324782454294,1
