#OTU ID	sample1	sample10	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample11	sample110	sample111	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample2	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample3	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample4	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample5	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample6	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample7	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample8	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample9	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99
d272bf25781448dde9031a24679a9012	246.0	644.0	4359.0	5480.0	15714.0	9596.0	17123.0	9133.0	15811.0	9633.0	718.0	12797.0	53.0	17486.0	3085.0	65.0	79.0	94.0	482.0	349.0	18.0	100.0	108.0	563.0	93.0	1495.0	4109.0	1837.0	2250.0	1403.0	5755.0	7139.0	5209.0	5793.0	308.0	5764.0	11801.0	21496.0	29476.0	1793.0	14142.0	8535.0	22389.0	17516.0	21990.0	218.0	18914.0	43058.0	24694.0	11932.0	23893.0	682.0	42133.0	21181.0	25997.0	30824.0	2322.0	8498.0	19795.0	17931.0	44582.0	30767.0	39168.0	38053.0	32001.0	23458.0	6191.0	1677.0	26302.0	29187.0	39964.0	33994.0	36206.0	31162.0	30220.0	21102.0	21216.0	25100.0	2414.0	41874.0	37685.0	35763.0	21446.0	12431.0	13135.0	13959.0	7026.0	15979.0	9809.0	2866.0	29608.0	17125.0	14561.0	6829.0	15793.0	24403.0	17045.0	13525.0	42333.0	47837.0	707.0	14249.0	3090.0	12033.0	25129.0	6503.0	4630.0	14446.0	14282.0	13749.0	8127.0
d33d84f90d2924040cf2eb66c7abe2fc	200.0	722.0	8736.0	9975.0	5686.0	3564.0	2264.0	3006.0	2555.0	1701.0	1764.0	4830.0	963.0	1664.0	775.0	449.0	880.0	1100.0	1055.0	198.0	18.0	203.0	185.0	1505.0	127.0	795.0	143.0	401.0	95.0	1589.0	465.0	124.0	643.0	600.0	649.0	1374.0	2823.0	944.0	1300.0	1410.0	1328.0	3509.0	3152.0	2604.0	2460.0	880.0	359.0	328.0	118.0	127.0	261.0	4426.0	108.0	63.0	150.0	199.0	209.0	13502.0	23.0	82.0	6.0	915.0	122.0	9492.0	1393.0	892.0	7942.0	1354.0	2246.0	148.0	24.0	1227.0	10355.0	14436.0	3225.0	423.0	6372.0	10102.0	479.0	711.0	2259.0	1662.0	20276.0	4290.0	1898.0	2800.0	8626.0	1959.0	6998.0	539.0	6062.0	4429.0	7047.0	14973.0	4226.0	5339.0	16252.0	20347.0	15321.0	10161.0	184.0	1294.0	9117.0	10873.0	2670.0	10121.0	11813.0	4273.0	5471.0	5271.0	3651.0
ec098ad12ef2923b449a01762462578b	1733.0	745.0	498.0	831.0	384.0	2182.0	647.0	2462.0	1840.0	1933.0	943.0	1173.0	2133.0	812.0	629.0	2284.0	3876.0	3117.0	1771.0	2313.0	249.0	967.0	3392.0	4404.0	3000.0	1246.0	2226.0	1569.0	1249.0	1819.0	1282.0	2084.0	1060.0	1541.0	3143.0	1778.0	15475.0	7951.0	9299.0	8083.0	8310.0	13292.0	8020.0	14356.0	14225.0	2041.0	2358.0	1034.0	252.0	245.0	964.0	10195.0	1050.0	510.0	1259.0	683.0	1180.0	755.0	497.0	689.0	1032.0	569.0	864.0	1203.0	1058.0	924.0	484.0	1718.0	1193.0	831.0	889.0	685.0	502.0	960.0	574.0	368.0	832.0	861.0	1403.0	747.0	619.0	616.0	878.0	414.0	361.0	618.0	1133.0	444.0	405.0	1755.0	1294.0	1291.0	711.0	589.0	1126.0	1033.0	1251.0	1065.0	1180.0	2666.0	517.0	749.0	247.0	926.0	364.0	988.0	701.0	730.0	1405.0	1307.0	462.0
cb7b937fdccf682f018b57aa6b9d92b2	0.0	0.0	3801.0	14677.0	6272.0	12650.0	5305.0	17362.0	12704.0	1558.0	5710.0	9306.0	0.0	6814.0	3428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	20.0	101.0	0.0	0.0	0.0	0.0	0.0	1074.0	0.0	0.0	185.0	494.0	17.0	0.0	3.0	0.0	0.0	19490.0	10.0	63.0	4648.0	4677.0	1925.0	79.0	59.0	66.0	0.0	6793.0	43.0	590.0	3485.0	9025.0	7488.0	5631.0	7064.0	4396.0	4643.0
b6c1a8ba78f65c4a4e96627ccc53ac86	8.0	279.0	10470.0	11148.0	1148.0	9444.0	8102.0	3566.0	2243.0	2979.0	3533.0	21930.0	1096.0	4657.0	1762.0	50.0	27.0	287.0	449.0	0.0	0.0	0.0	0.0	944.0	0.0	9.0	0.0	0.0	0.0	80.0	82.0	53.0	912.0	798.0	2385.0	915.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	46.0	3.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	2.0	0.0	2069.0	0.0	0.0	0.0	0.0	0.0	31.0	3.0	2.0	86.0	73.0	95.0	5.0	34.0	0.0	32.0	68.0	0.0	0.0	586.0	841.0	3320.0	555.0	735.0	9.0	1791.0	3276.0	5.0	6.0	4617.0	1070.0	3341.0	247.0	3838.0	11.0	2982.0	3014.0	11.0	591.0	13994.0	5438.0	3523.0	2872.0	357.0
1dcd5cddd286ba7e9e4786d8d8c1d201	16.0	362.0	365.0	177.0	477.0	1357.0	323.0	315.0	150.0	1099.0	162.0	958.0	0.0	385.0	293.0	10.0	0.0	0.0	121.0	34.0	0.0	11.0	312.0	17.0	42.0	112.0	604.0	460.0	793.0	190.0	592.0	329.0	454.0	367.0	75.0	311.0	634.0	7567.0	3897.0	689.0	870.0	3028.0	1567.0	501.0	3721.0	12.0	1960.0	2894.0	8471.0	7723.0	1192.0	105.0	1550.0	4512.0	1358.0	445.0	286.0	67.0	195.0	197.0	638.0	1559.0	1948.0	1853.0	1376.0	395.0	76.0	260.0	489.0	696.0	1057.0	889.0	1193.0	982.0	1183.0	183.0	414.0	587.0	347.0	861.0	1015.0	834.0	1044.0	559.0	107.0	951.0	352.0	4834.0	3708.0	12.0	5514.0	4110.0	3069.0	1125.0	3136.0	10132.0	1193.0	2011.0	2573.0	1414.0	230.0	3347.0	341.0	246.0	2512.0	4495.0	265.0	725.0	1254.0	320.0	165.0
77b9851880c51f6bd7f9f7d9eefee583	50.0	2528.0	142.0	284.0	535.0	2024.0	2353.0	3448.0	1730.0	1471.0	381.0	2504.0	396.0	3615.0	343.0	364.0	48.0	103.0	571.0	102.0	109.0	35.0	207.0	83.0	191.0	40.0	378.0	74.0	315.0	70.0	793.0	586.0	776.0	871.0	281.0	783.0	6037.0	3568.0	7817.0	887.0	8229.0	4644.0	6286.0	1070.0	9068.0	187.0	7054.0	3024.0	2001.0	3406.0	3910.0	39.0	253.0	3907.0	1691.0	250.0	279.0	125.0	90.0	179.0	282.0	227.0	432.0	614.0	313.0	187.0	92.0	2037.0	291.0	455.0	185.0	415.0	295.0	836.0	632.0	222.0	366.0	572.0	935.0	428.0	232.0	1028.0	267.0	403.0	190.0	577.0	153.0	2081.0	609.0	4733.0	559.0	647.0	931.0	438.0	808.0	2608.0	633.0	735.0	1183.0	503.0	1070.0	1492.0	64.0	376.0	708.0	863.0	158.0	1063.0	851.0	258.0	1794.0
d4d8164137f9c7bff371e4a611eff9d7	98.0	0.0	433.0	434.0	135.0	905.0	7756.0	970.0	163.0	270.0	2882.0	1858.0	852.0	5358.0	1918.0	494.0	200.0	1478.0	735.0	463.0	69.0	233.0	466.0	0.0	267.0	48.0	631.0	747.0	7.0	2338.0	203.0	448.0	232.0	123.0	351.0	222.0	7682.0	2994.0	293.0	3531.0	0.0	5654.0	4138.0	2491.0	9235.0	0.0	3047.0	718.0	54.0	724.0	0.0	239.0	690.0	1111.0	2064.0	1946.0	0.0	1002.0	0.0	89.0	0.0	3452.0	562.0	748.0	1292.0	1527.0	725.0	233.0	135.0	2583.0	8.0	1659.0	1589.0	260.0	535.0	821.0	447.0	0.0	0.0	3630.0	0.0	4995.0	976.0	281.0	138.0	476.0	3008.0	384.0	1355.0	19.0	665.0	977.0	1479.0	562.0	1083.0	1501.0	979.0	191.0	697.0	363.0	0.0	284.0	865.0	521.0	980.0	522.0	511.0	290.0	507.0	1125.0	363.0
f53aeb5a124d986af7766210d158019b	0.0	0.0	856.0	3604.0	4179.0	1521.0	3330.0	3583.0	1160.0	1206.0	7671.0	2677.0	0.0	1866.0	8161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	690.0	0.0	804.0	420.0	594.0	12.0	27.0	21.0	0.0	0.0	13.0	0.0	17.0	0.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	467.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	23.0	967.0	6.0	9.0	98.0	55.0	6.0	10.0	0.0	8.0	8.0	1512.0	0.0	97.0	34.0	1579.0	23.0	654.0	209.0	0.0	857.0	9320.0	210.0	1539.0	3389.0	4406.0	10.0	354.0	35.0	37.0	0.0	2297.0	235.0	1939.0	2734.0	2038.0	44.0	8869.0	2223.0	1963.0	2423.0
97ccb7279e702b364b30af7401d483ef	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6671.0	6195.0	14811.0	15243.0	4760.0	18949.0	0.0	0.0	95.0	0.0	184.0	0.0	1023.0	244.0	164.0	3497.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.0	0.0	0.0	133.0	0.0	0.0	1370.0	218.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	125.0	788.0	0.0	0.0	0.0	383.0	0.0	83.0
dfa833b266bd2993b86feab3617b34c3	0.0	0.0	0.0	0.0	0.0	27133.0	7.0	0.0	0.0	0.0	27229.0	0.0	0.0	0.0	10894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	209.0	123.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e5af7886038ba2b47abf8de12d6230f	0.0	0.0	375.0	248.0	0.0	940.0	243.0	290.0	136.0	933.0	302.0	409.0	0.0	297.0	345.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1846.0	0.0	0.0	0.0	0.0	44.0	3492.0	0.0	1470.0	0.0	3760.0	0.0	0.0	0.0	353.0	69.0	1157.0	200.0	1421.0	941.0	0.0	424.0	307.0	31.0	854.0	1151.0	1632.0	1585.0	1513.0	840.0	539.0	0.0	1288.0	259.0	2434.0	864.0	1367.0	1465.0	493.0	365.0	429.0	684.0	0.0	533.0	1157.0	568.0	1143.0	266.0	194.0	455.0	506.0	855.0	929.0	0.0	1558.0	1507.0	693.0	212.0	649.0	848.0	676.0	637.0	916.0	1220.0	0.0	641.0	233.0	329.0	381.0	535.0	189.0	181.0	175.0	518.0	118.0
d6f6819315230e8d29170aa908269c34	287.0	1031.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	728.0	0.0	12.0	165.0	0.0	0.0	0.0	66.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	2657.0	12356.0	5297.0	744.0	3631.0	1884.0	4421.0	1644.0	7195.0	39.0	1009.0	1001.0	2018.0	720.0	3983.0	175.0	20.0	1128.0	176.0	0.0	353.0	0.0	26.0	0.0	355.0	0.0	8.0	6.0	0.0	0.0	0.0	95.0	76.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68fa6eb93675602681b474cb0ce9048b	439.0	223.0	33.0	98.0	109.0	97.0	1456.0	164.0	0.0	0.0	575.0	648.0	0.0	350.0	379.0	30.0	0.0	0.0	24.0	0.0	11.0	0.0	0.0	280.0	0.0	24.0	124.0	9.0	29.0	113.0	49.0	210.0	39.0	0.0	74.0	0.0	693.0	39.0	3580.0	219.0	521.0	1502.0	5143.0	2580.0	6309.0	168.0	806.0	9.0	122.0	0.0	258.0	36.0	231.0	854.0	1090.0	0.0	1027.0	0.0	0.0	0.0	90.0	1873.0	697.0	558.0	594.0	878.0	0.0	237.0	0.0	160.0	572.0	911.0	1597.0	138.0	316.0	324.0	37.0	188.0	297.0	1098.0	450.0	2731.0	319.0	64.0	80.0	64.0	264.0	546.0	250.0	365.0	843.0	975.0	971.0	56.0	128.0	116.0	67.0	219.0	86.0	236.0	698.0	106.0	170.0	29.0	69.0	50.0	243.0	449.0	44.0	481.0	131.0
2893aeb225744a49866e347886550112	0.0	54.0	298.0	1233.0	1478.0	1165.0	486.0	732.0	530.0	388.0	94.0	288.0	0.0	892.0	369.0	0.0	0.0	0.0	17.0	57.0	0.0	0.0	79.0	181.0	9.0	77.0	222.0	124.0	43.0	70.0	132.0	149.0	127.0	131.0	39.0	116.0	2701.0	0.0	878.0	294.0	770.0	987.0	1104.0	1113.0	2939.0	0.0	4652.0	22.0	152.0	157.0	671.0	254.0	94.0	583.0	1428.0	584.0	166.0	0.0	22.0	58.0	602.0	983.0	163.0	900.0	908.0	764.0	56.0	58.0	485.0	48.0	1234.0	738.0	76.0	605.0	334.0	144.0	123.0	619.0	131.0	114.0	866.0	840.0	50.0	71.0	59.0	172.0	211.0	87.0	52.0	0.0	134.0	508.0	65.0	109.0	156.0	279.0	449.0	98.0	40.0	530.0	47.0	467.0	65.0	348.0	168.0	444.0	880.0	610.0	439.0	441.0	703.0
3af1ce1958d93626781ddb08138c1555	660.0	427.0	13.0	30.0	74.0	0.0	1236.0	1986.0	35.0	0.0	24.0	1684.0	0.0	624.0	0.0	34.0	9.0	22.0	19.0	176.0	52.0	46.0	0.0	207.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	12.0	6.0	15.0	11586.0	79.0	867.0	427.0	4952.0	4957.0	3849.0	2808.0	1876.0	28.0	407.0	12.0	15.0	17.0	939.0	1529.0	0.0	157.0	155.0	0.0	708.0	0.0	0.0	0.0	13.0	77.0	8.0	32.0	34.0	20.0	0.0	108.0	0.0	52.0	18.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	71.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	611.0	0.0	80.0	330.0	28.0	6.0	0.0	0.0	0.0	17.0	0.0	479.0	170.0	10.0	20.0	11.0	0.0	0.0	623.0	13.0	0.0	234.0
2459dfd1bc9cad6486f97314e0070bee	10.0	191.0	430.0	227.0	792.0	797.0	457.0	1213.0	541.0	814.0	0.0	581.0	0.0	598.0	272.0	8.0	0.0	0.0	27.0	33.0	0.0	18.0	65.0	73.0	48.0	73.0	92.0	60.0	55.0	28.0	88.0	26.0	65.0	73.0	78.0	84.0	314.0	606.0	1253.0	557.0	537.0	1195.0	0.0	813.0	1384.0	33.0	686.0	181.0	1900.0	2024.0	453.0	353.0	0.0	2303.0	470.0	10.0	204.0	23.0	0.0	16.0	6.0	40.0	0.0	289.0	91.0	12.0	69.0	328.0	9.0	100.0	4.0	29.0	0.0	274.0	158.0	5.0	209.0	106.0	233.0	67.0	36.0	13.0	0.0	330.0	54.0	168.0	510.0	1666.0	553.0	163.0	1335.0	160.0	231.0	590.0	1349.0	989.0	876.0	702.0	589.0	620.0	93.0	395.0	377.0	679.0	1607.0	977.0	456.0	1124.0	636.0	353.0	576.0
c7257bd17077580eef9a39f461d4106d	0.0	0.0	143.0	241.0	3455.0	224.0	2554.0	243.0	144.0	172.0	603.0	1209.0	0.0	178.0	760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	151.0	0.0	49.0	90.0	108.0	144.0	129.0	0.0	43.0	36.0	26.0	0.0	14.0	6.0	13.0	7.0	7.0	9.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	14.0	0.0	4.0	0.0	0.0	214.0	0.0	0.0	11.0	73.0	15.0	0.0	20.0	105.0	245.0	0.0	29.0	112.0	286.0	110.0	519.0	0.0	22.0	116.0	132.0	249.0	0.0	773.0	125.0	1041.0	714.0	17.0	33.0	328.0	1295.0	1451.0	511.0	0.0	2305.0	747.0	1635.0	156.0	901.0	518.0	496.0	468.0	333.0	721.0	0.0	331.0	1387.0	277.0	4059.0	404.0	594.0	1073.0	836.0	4410.0	305.0
ab44862dfbb39d25dd3f5f93a63244c7	0.0	897.0	95.0	164.0	614.0	325.0	310.0	449.0	355.0	341.0	281.0	861.0	0.0	513.0	242.0	0.0	3.0	0.0	0.0	105.0	58.0	0.0	136.0	29.0	46.0	337.0	572.0	254.0	371.0	239.0	173.0	275.0	145.0	109.0	0.0	0.0	2192.0	249.0	2006.0	108.0	133.0	2182.0	419.0	353.0	2959.0	0.0	1030.0	44.0	814.0	650.0	31.0	242.0	68.0	240.0	212.0	114.0	290.0	58.0	9.0	74.0	92.0	145.0	66.0	76.0	38.0	100.0	51.0	467.0	192.0	58.0	44.0	159.0	111.0	431.0	303.0	55.0	136.0	0.0	399.0	105.0	58.0	105.0	224.0	266.0	73.0	468.0	69.0	765.0	327.0	1208.0	1416.0	291.0	471.0	347.0	641.0	1052.0	232.0	401.0	538.0	427.0	258.0	758.0	56.0	293.0	469.0	484.0	39.0	1266.0	398.0	216.0	730.0
d76842020113eb2a8bcbf3cd7a7e67a5	0.0	876.0	87.0	167.0	637.0	374.0	288.0	374.0	341.0	341.0	269.0	726.0	0.0	471.0	272.0	0.0	0.0	0.0	0.0	101.0	0.0	40.0	100.0	0.0	0.0	303.0	483.0	280.0	303.0	204.0	138.0	214.0	117.0	97.0	48.0	64.0	2087.0	244.0	1741.0	65.0	126.0	2116.0	394.0	355.0	2618.0	0.0	989.0	0.0	794.0	646.0	35.0	218.0	47.0	207.0	158.0	88.0	282.0	0.0	0.0	85.0	70.0	130.0	84.0	81.0	45.0	83.0	56.0	473.0	171.0	50.0	0.0	138.0	94.0	437.0	242.0	0.0	151.0	40.0	426.0	107.0	70.0	112.0	212.0	251.0	74.0	418.0	47.0	675.0	318.0	1236.0	1459.0	261.0	411.0	278.0	524.0	1034.0	223.0	310.0	526.0	532.0	277.0	744.0	42.0	206.0	421.0	397.0	41.0	1122.0	411.0	223.0	609.0
ed7c23c36478a883667859c2b3c010ea	417.0	168.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	18.0	0.0	0.0	33.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	2318.0	127.0	1171.0	3129.0	3250.0	1957.0	969.0	5688.0	924.0	23.0	72.0	64.0	227.0	88.0	2871.0	1400.0	43.0	383.0	142.0	37.0	73.0	20.0	24.0	36.0	216.0	192.0	34.0	108.0	28.0	11.0	30.0	141.0	81.0	33.0	207.0	67.0	15.0	32.0	79.0	26.0	20.0	30.0	0.0	22.0	35.0	0.0	52.0	31.0	15.0	300.0	0.0	125.0	597.0	39.0	268.0	15.0	230.0	32.0	83.0	122.0	0.0	55.0	105.0	16.0	262.0	0.0	7.0	9.0	22.0	24.0	0.0	0.0	26.0	0.0	0.0
2f69f78654c210e5f6fc0c4ad01a09a5	0.0	0.0	71.0	41.0	94.0	0.0	60.0	78.0	0.0	270.0	0.0	229.0	0.0	88.0	56.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	1737.0	864.0	163.0	212.0	691.0	345.0	124.0	852.0	0.0	170.0	706.0	2061.0	2047.0	271.0	0.0	362.0	1100.0	356.0	46.0	70.0	0.0	38.0	0.0	123.0	344.0	422.0	471.0	368.0	0.0	0.0	0.0	117.0	176.0	254.0	210.0	297.0	231.0	231.0	0.0	79.0	146.0	0.0	170.0	222.0	191.0	258.0	122.0	0.0	0.0	81.0	1130.0	895.0	0.0	1333.0	992.0	656.0	261.0	733.0	391.0	297.0	480.0	642.0	360.0	55.0	729.0	84.0	70.0	614.0	167.0	71.0	172.0	334.0	83.0	38.0
e94a9da4bdf2d1d6fd8b6216ea53a5ab	0.0	45.0	423.0	707.0	498.0	223.0	198.0	181.0	166.0	151.0	123.0	511.0	307.0	171.0	102.0	31.0	0.0	179.0	143.0	0.0	0.0	0.0	0.0	209.0	0.0	29.0	50.0	7.0	0.0	154.0	25.0	4.0	62.0	66.0	422.0	77.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	300.0	0.0	0.0	9.0	217.0	0.0	0.0	0.0	20.0	0.0	328.0	20.0	0.0	156.0	0.0	0.0	30.0	7.0	184.0	37.0	124.0	103.0	870.0	144.0	46.0	3873.0	63.0	194.0	2328.0	262.0	1709.0	1250.0	852.0	401.0	543.0	392.0	127.0	433.0	488.0	319.0	458.0	514.0	432.0	935.0	765.0	876.0	556.0	294.0
34153e727eec04478be507cc5343405a	11.0	21.0	185.0	248.0	476.0	191.0	496.0	135.0	59.0	154.0	365.0	612.0	0.0	353.0	806.0	10.0	0.0	4.0	13.0	0.0	0.0	0.0	10.0	40.0	8.0	0.0	40.0	12.0	0.0	61.0	32.0	43.0	39.0	36.0	0.0	18.0	245.0	23.0	379.0	14.0	165.0	14.0	170.0	196.0	398.0	8.0	93.0	9.0	42.0	7.0	175.0	0.0	318.0	94.0	132.0	76.0	36.0	0.0	3.0	0.0	52.0	166.0	343.0	86.0	120.0	140.0	295.0	48.0	126.0	66.0	267.0	301.0	1055.0	46.0	132.0	30.0	203.0	479.0	0.0	277.0	130.0	601.0	476.0	63.0	27.0	179.0	429.0	1519.0	287.0	48.0	1269.0	291.0	666.0	153.0	319.0	209.0	145.0	323.0	140.0	333.0	0.0	85.0	446.0	180.0	671.0	243.0	170.0	685.0	204.0	1273.0	66.0
f4b946aa0c512befbc9abcc303de0c8c	0.0	0.0	136.0	0.0	158.0	995.0	0.0	363.0	71.0	132.0	324.0	122.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5300.0	701.0	355.0	575.0	1829.0	2438.0	1523.0	185.0	862.0	0.0	1862.0	19.0	329.0	131.0	172.0	706.0	37.0	0.0	0.0	72.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	106.0	0.0	108.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	172.0	0.0	0.0	110.0	0.0	0.0
dd743437a8d4cbd4fae3e2274b64e7fc	116.0	0.0	391.0	129.0	57.0	81.0	328.0	176.0	0.0	19.0	110.0	443.0	16.0	238.0	103.0	22.0	0.0	78.0	0.0	27.0	0.0	12.0	22.0	0.0	23.0	0.0	0.0	30.0	0.0	0.0	9.0	77.0	46.0	0.0	0.0	14.0	220.0	159.0	475.0	52.0	154.0	204.0	119.0	1259.0	122.0	0.0	54.0	44.0	205.0	20.0	78.0	123.0	244.0	397.0	125.0	400.0	24.0	113.0	0.0	99.0	35.0	255.0	154.0	254.0	41.0	706.0	218.0	0.0	0.0	171.0	122.0	217.0	363.0	89.0	18.0	350.0	58.0	0.0	58.0	138.0	34.0	290.0	144.0	75.0	18.0	1139.0	362.0	122.0	247.0	0.0	1033.0	589.0	335.0	371.0	389.0	929.0	144.0	127.0	117.0	417.0	0.0	176.0	201.0	232.0	216.0	88.0	89.0	232.0	106.0	1078.0	44.0
427f5142ae52662b7db0bdd5689461f0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	123.0	2088.0	50.0	0.0	148.0	1367.0	904.0	487.0	0.0	0.0	0.0	81.0	0.0	68.0	171.0	0.0	44.0	25.0	401.0	2827.0	421.0	2598.0	3447.0	0.0	4155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
