lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
# Adaptation terminated
# Step size = 0.227731
# Diagonal elements of inverse mass matrix:
# 0.0823218, 1.37702, 0.170559, 0.509911, 0.407534, 0.765305, 0.291858, 0.704703, 0.628116, 0.799155, 0.389706, 0.755013, 1.06665, 0.852003, 0.445123, 0.784009, 1.0792, 0.825705, 0.76028, 1.12365, 0.910654, 0.934274, 0.923347, 0.992995, 0.851219, 0.982874, 1.10603, 0.944114, 0.874549, 0.903691, 1.03246, 0.763794, 0.861151, 0.80026, 0.977502, 0.928672, 1.01678, 1.01861, 1.00292, 0.969151, 1.09092, 1.13774
-535.738,0.95578,0.227731,4,15,0,562.206,3.07948,0.999184,-3.6365,-4.22241,-1.7281,-1.67977,1.41712,-0.518425,-3.96896,2.5987,-3.05488,-1.03468,1.49274,2.70615,-1.50488,6.81062,3.15709,-0.239407,0.897811,0.194394,0.965881,-1.6885,-0.384266,1.20729,-0.111908,2.4515,-0.808546,1.15568,0.274387,1.67226,0.95673,-1.21832,1.9924,-0.825676,0.976992,0.826658,-1.96343,-1.41061,-0.862162,0.77,0.534033,0.955994
-533.132,0.997028,0.227731,4,15,0,550.667,2.99755,0.999224,-3.22861,-4.37659,-1.44519,-1.49919,1.32983,0.0549781,-4.04145,2.034,-2.42969,-0.527791,1.6281,2.35933,-0.934897,5.4662,2.80116,0.26187,0.160243,1.03352,0.759895,-0.941029,0.169826,1.53848,-0.146139,2.45311,0.393099,0.0890912,0.0404731,1.92825,0.888433,-0.360772,1.89036,-1.08422,1.161,1.70064,-1.63956,-0.835488,-0.675115,0.421155,0.293704,1.22229
-536.845,0.916138,0.227731,4,15,0,554.438,2.78885,0.999963,-3.05239,-3.19179,-2.7777,-2.48897,1.60931,0.931457,-2.58476,2.3778,-1.9182,-2.00354,1.05158,1.39162,-0.805173,7.43929,2.34672,-1.56599,2.58205,-0.894337,-1.14994,-0.0456113,2.16807,-0.622978,-1.69907,-0.419347,0.395476,0.976879,-0.367294,1.29036,0.325056,0.0521984,1.72632,-1.2449,-0.264583,1.27415,1.03763,-0.682214,0.366803,-0.0856428,-0.175835,-1.0687
-530.677,0.935726,0.227731,4,15,0,553.837,2.72948,0.997218,-2.80146,-3.35785,-1.88085,-0.652433,1.42289,-0.806574,-3.3739,0.47483,-1.79667,-0.392303,0.659972,-0.211816,-1.23329,5.95089,3.64359,-0.0291647,1.10845,2.49937,-1.16052,-0.501415,0.418308,0.272248,0.168986,0.976289,-0.357781,0.343072,-0.539537,1.41662,1.21028,-0.195995,0.606253,-0.665443,1.56581,0.0769815,1.60276,-0.363833,0.219759,2.1045,-1.83641,0.299477
-534.288,0.879121,0.227731,4,15,0,547.859,2.5351,0.999611,-2.44783,-4.22335,-3.45791,-1.88986,2.01069,1.75925,-1.37433,1.75558,-2.28441,-1.89776,1.71233,2.20686,-1.24495,6.64001,1.43896,-0.924684,-0.293949,-1.35052,0.937203,0.348093,0.649605,-0.647542,-0.614501,1.10969,0.132989,0.39593,0.564789,1.18336,-0.339896,-0.878958,0.988605,0.892127,-0.554176,0.479873,-0.807732,-0.288868,-0.917568,-1.29631,2.08665,-1.3937
-538.453,0.945823,0.227731,4,15,0,554.706,2.31345,0.999004,-2.17221,-3.92151,-2.80317,-1.74827,1.57496,2.21086,-1.88196,1.93383,-1.64988,-3.32077,1.01044,0.899004,-0.442147,5.2524,2.90216,0.422559,1.15905,-1.38047,-0.421184,0.550015,0.18238,0.408568,-0.445691,-0.037059,-0.390193,0.0172446,-0.770565,2.34544,0.716375,0.853641,-0.378261,1.05403,-0.00668951,0.122683,-0.190747,1.2111,0.308033,-0.677014,2.68649,0.306664
-543.231,0.98286,0.227731,4,15,0,563.946,2.55489,0.997285,-2.51043,-3.19065,-2.44219,-2.04272,1.43532,0.323694,-2.42073,-0.391161,-1.90972,-1.04582,3.41901,0.574965,-1.45814,4.71146,0.844754,0.386746,2.68592,2.66299,-0.791451,-1.2089,-1.13545,-0.00701923,0.0304526,1.09116,1.5847,1.5766,0.531829,1.83104,1.04102,-0.691768,1.19215,-0.821156,-0.25629,0.449408,-0.401535,-1.779,-1.42157,1.79667,-0.286581,-1.30803
-540.635,0.910273,0.227731,4,15,0,564.115,2.29861,0.999355,-2.56634,-3.75334,-2.0657,-0.511094,1.64734,-1.22462,-1.91573,3.40035,-1.53046,-0.837883,-0.276861,2.29129,-0.820028,7.00651,4.80158,-0.663263,0.0466759,-0.612246,-0.825206,0.0815257,1.17461,-0.0519682,0.01788,2.44678,-0.758887,-1.43639,0.272962,3.10806,0.491797,-0.101758,0.206344,-1.72611,0.879027,-0.040944,-1.54432,0.424816,-2.1282,0.692738,0.335071,-0.354299
-540.528,0.973278,0.227731,4,15,0,565.494,2.42083,0.999381,-2.47654,-3.79446,-1.75352,-0.807863,1.52775,-1.36676,-1.72954,3.39019,-1.54767,-0.505385,-0.134745,2.23927,-0.727212,6.58842,4.56252,-0.852049,-0.157011,-0.660236,-0.888742,-0.317174,0.927654,0.717383,0.187921,2.60597,-1.08171,-1.58425,0.238565,3.10561,0.666759,-0.00290729,0.0964831,-1.7911,0.970508,-0.408304,-1.62742,0.26356,-2.22864,0.355787,0.323336,-0.46314
-538.839,1,0.227731,4,15,0,559.248,3.19042,0.997894,-3.18665,-4.31379,-3.25134,-1.95998,1.50781,2.06795,-3.0252,-0.969196,-2.62528,-1.98547,2.13857,0.35319,-2.42711,5.77862,1.68214,-0.00120887,1.28559,1.88966,0.456226,-0.146804,0.0261872,-1.05866,-0.306981,-0.735449,0.946935,2.28129,0.0695414,0.019912,0.34175,-2.05033,1.1368,1.10828,0.162633,0.782954,2.2663,-0.188488,1.72001,0.460787,0.0203421,-0.624652
-533.596,0.997622,0.227731,4,15,0,558.069,2.28023,0.998522,-2.21942,-3.39107,-2.29748,-1.97074,1.71842,2.184,-2.09119,2.098,-1.46098,-1.70755,0.0769799,0.861862,-2.27242,6.09847,4.59741,0.359615,1.02638,0.343195,1.24353,-2.39112,0.853581,0.459029,-0.830782,0.239111,0.696427,0.47207,1.37135,2.0635,-0.280466,-0.730461,0.0110571,1.12205,-0.907764,-0.504318,-0.0738778,-0.764726,-0.281235,1.00144,-1.18834,-0.62566
-528.675,0.937677,0.227731,4,15,0,551.279,2.82894,0.999084,-2.48211,-4.73612,-2.07983,-1.61539,1.28092,-0.274609,-2.24835,1.85565,-2.23957,-1.19516,2.00961,1.00949,-0.126721,6.77931,1.7742,-1.42737,0.170264,0.237824,-0.799564,0.58585,-0.0747365,-0.346291,-0.688602,2.0005,0.996207,0.75998,0.71805,1.73394,1.8704,-0.0964241,0.90672,0.55081,1.46093,0.163356,0.117906,1.26972,-0.704246,-0.0368008,-0.146815,-0.600951
-538.5,0.927168,0.227731,4,15,0,550.567,3.02568,0.997972,-3.1339,-4.21799,-2.43138,-0.556139,1.69373,0.102944,-2.30896,0.613609,-1.7401,-2.52575,0.939336,1.13338,-2.53877,6.5763,3.34825,1.8104,-0.985834,1.47053,1.13478,0.0505244,-0.66322,0.673825,0.637879,1.19009,-1.824,-0.29928,0.413203,0.539618,-2.6651,-2.21668,0.98191,0.754983,-0.413631,-1.7438,0.395398,-0.791795,-0.279492,1.02414,1.8165,0.0586449
-532.196,0.877625,0.227731,4,15,0,554.93,3.05243,0.99985,-2.91437,-4.18341,-3.05524,-1.39958,1.49962,0.266541,-2.50305,1.08125,-1.57199,-1.57212,2.02514,1.3166,-1.79926,5.54275,1.92393,0.190709,-0.0949545,1.13308,-0.398221,-1.41231,2.11494,1.33939,0.0132268,-0.212344,1.00208,0.813632,-0.890348,3.16197,1.58287,-1.6825,-0.198711,1.91014,-0.00560725,0.353985,0.822796,-0.360281,-0.929848,1.66773,0.494975,-0.355009
-529.892,0.999742,0.227731,4,15,0,545.798,2.84117,0.999054,-2.78839,-3.70036,-1.61373,-1.66251,1.58318,0.0834898,-2.36347,1.90672,-2.48802,-0.861717,0.305421,0.670659,-1.22044,7.52657,3.95111,-1.27973,0.127363,0.26022,0.243795,0.838315,-1.17035,-1.87624,-0.329804,2.06135,-0.995096,-0.353462,0.785509,-0.369001,-0.77239,0.266798,1.49965,-1.19692,1.04146,-0.52767,-0.0641105,0.124065,0.300654,-0.821544,-0.109264,-0.523488
-536.296,0.990238,0.227731,4,15,0,550.034,3.4518,0.999022,-3.85971,-5.6298,-2.97461,-1.54179,1.26696,0.0753844,-2.14566,1.15714,-1.93136,-0.538258,1.09681,1.88797,-2.43005,4.84691,2.4519,1.2809,1.57398,0.788347,-0.966072,-1.73607,1.65221,1.59496,-0.153059,-0.552886,0.239079,0.508092,-1.52355,2.30884,2.02015,-0.124066,0.434211,0.424021,-0.227358,0.488815,0.832292,-0.891282,-1.27607,2.23368,-0.222672,-0.0809485
-540.84,0.817096,0.227731,4,15,0,565.886,3.15465,0.998824,-3.17189,-3.88465,-2.31139,-0.939138,1.56148,-1.80382,-4.46364,1.84219,-2.1697,-1.31961,1.20467,0.900044,-1.32271,6.46997,3.16642,-0.280683,0.726607,3.95909,-1.76534,1.41053,2.68132,-1.01936,-0.0340871,0.983179,1.11699,-1.26454,1.15663,0.710827,2.31035,-1.72985,0.016941,0.0357124,1.00315,0.887971,0.404132,-0.0695487,-0.169783,-0.183103,-0.493597,-1.62603
-544.089,0.969568,0.227731,4,15,0,564.427,3.05585,0.99872,-3.38833,-3.95715,-3.1583,-1.25196,1.23575,1.58659,-0.845831,0.463712,-1.84907,-0.65203,0.534203,1.26301,-2.76795,5.1966,2.90723,-1.255,0.528161,-2.66024,1.51196,-0.886601,-1.50916,-0.369103,-1.02018,1.24597,-0.691331,1.68577,-0.945168,2.67903,-1.11711,-0.615485,1.70977,1.11667,1.0311,-1.42348,0.705065,-1.74639,0.993003,0.345957,0.849534,0.720644
-535.747,0.996897,0.227731,4,15,0,561.692,3.24891,0.998016,-2.99226,-4.36578,-4.17335,-1.67282,1.74425,-0.0267241,-2.80778,0.246866,-0.887617,-0.621191,1.18779,1.32862,-2.57586,6.41855,1.74855,-0.503234,0.385023,0.774075,-0.0498295,0.11403,-0.00591085,-1.17592,0.631731,0.684246,-1.36097,1.3483,1.04874,0.94169,-1.14839,-0.647765,2.3212,1.72233,0.0336046,0.532162,0.362566,-1.7957,1.29971,1.39664,-1.48678,-1.48373
-532.725,0.988639,0.227731,4,15,0,555.067,3.10106,0.99935,-3.24976,-4.06741,-2.1098,-1.45216,1.03246,0.0537745,-2.79747,0.453787,-2.24237,-1.43346,0.334853,-0.0337621,-1.18354,7.41663,3.64996,0.920576,-0.712784,0.71831,0.895901,-0.511591,2.06456,0.0377672,-0.562325,1.42621,0.60881,-1.25863,0.484246,0.594427,1.309,-0.793817,-0.295462,-1.58492,0.357637,-0.867721,0.257883,1.67972,-1.95927,-0.824103,1.74505,-0.228306
-541.986,0.858759,0.227731,4,15,0,560.093,3.40181,0.999782,-3.21035,-4.79646,-2.83376,-2.04673,1.34264,0.0996184,-3.0665,0.137241,-3.22001,-1.55678,2.15368,0.162484,-0.487162,4.99567,1.07888,0.875332,-0.319865,3.5196,-1.47628,0.102586,-0.347789,-1.54429,-0.431818,0.302938,-0.521664,1.70994,0.882836,0.716345,0.0640665,-0.882679,1.02875,-0.386933,0.205048,1.63638,0.513208,0.223944,-2.66901,0.537341,1.91673,-1.06919
-536.907,0.988811,0.227731,4,15,0,561.731,3.2434,0.999862,-3.38908,-3.99412,-2.98324,-0.815841,1.61093,-1.01373,-2.39508,1.59605,-1.63693,-1.32868,0.253445,0.634534,-2.87566,7.4416,3.8776,-2.03664,-0.746169,-1.54155,1.53962,0.703019,2.08701,-0.642141,-0.552709,1.33578,0.345989,-1.79277,0.382453,1.07626,-0.613027,-0.90398,1.16613,-0.948423,-0.220517,-1.08589,-0.753102,-0.162531,0.274412,0.156191,-0.880199,-0.269758
-532.973,0.925241,0.227731,4,15,0,552.432,3.08684,0.999928,-2.77882,-3.67076,-2.74166,-2.15582,1.18086,-0.22624,-4.51041,1.26112,-2.29396,-0.899762,0.781431,1.28367,-1.74856,5.76694,1.40243,0.785002,-0.744064,1.12929,0.0502824,-0.0514871,0.0583463,1.24046,-0.0647336,-0.3231,0.18253,-0.871839,0.0925295,1.71174,-0.294092,-1.46709,1.67491,-0.19718,1.87279,0.0956932,0.311247,0.74958,-0.629617,0.163963,-1.81343,-0.286532
-537.79,0.917221,0.227731,4,15,0,555.349,3.22943,0.996095,-3.94558,-5.27941,-1.48442,-0.743917,1.17265,0.665547,-1.63569,0.739313,-2.94359,-1.01472,1.76987,0.677694,-0.946237,5.24145,4.76264,-0.26556,1.49267,0.677512,1.3959,0.969856,1.7416,-1.08016,-0.126102,1.75547,-0.0570895,1.65422,-0.72735,2.27898,0.131975,-1.05566,0.67925,0.13055,-0.959111,0.803318,-0.537984,-0.656439,-1.11904,0.730868,1.87927,-1.6389
-528.407,0.996497,0.227731,4,15,0,553.703,2.66077,0.999534,-2.59999,-2.60607,-1.98817,-2.53725,1.73534,0.153728,-3.23609,1.79036,-2.01609,-1.13985,1.66575,0.849,-1.83709,6.9934,4.1588,-0.419723,-0.692688,0.397003,-1.39429,0.0207686,0.556408,-0.271308,0.459035,0.167035,-0.837798,0.432237,1.26355,2.37716,1.12451,-0.216184,-1.20692,0.469259,-0.116679,0.260605,0.839609,-0.452293,-1.14639,0.0344813,0.550613,0.234966
-532.793,0.860006,0.227731,4,15,0,547.869,2.66272,0.997147,-2.54242,-4.55065,-2.34809,-1.51785,1.95436,0.918077,-2.06877,0.660256,-2.02911,-0.380969,0.907984,0.347114,-0.637961,6.67507,2.20666,-0.905027,0.395854,0.839698,1.16129,0.662441,0.31686,-0.373079,-0.672431,1.578,0.847338,1.49689,-1.03454,1.27634,-0.562805,0.910978,2.38776,0.453766,-0.0459976,-0.298605,0.324861,1.2895,1.3371,2.18726,0.467231,-1.45869
-533.989,0.870542,0.227731,4,15,0,548.666,2.68729,0.997281,-2.72764,-4.46124,-2.66198,-1.82488,1.70528,1.58617,-2.40164,1.54266,-1.86816,-0.560404,1.08437,0.914824,-0.150784,6.87751,1.56754,-0.845892,-0.140597,0.700658,0.525856,1.01855,0.424438,-0.858555,-1.16939,2.29256,1.01116,1.56813,0.678899,1.07083,-0.191963,1.29387,2.70915,0.418665,0.0321768,-0.931153,0.87225,1.59142,1.28392,1.41662,0.101794,-1.62493
-544.401,0.87224,0.227731,4,15,0,562.555,2.59624,0.999023,-2.81301,-3.84666,-1.77886,-2.0469,1.5301,1.2859,-2.74054,2.61623,-1.35447,-0.382803,1.08865,1.08617,-1.23738,5.7458,3.87322,0.0132033,1.1499,1.20511,-0.407859,2.76903,1.46568,1.24706,-0.0746848,1.67249,-0.771149,0.285836,-0.204635,2.28496,0.684749,1.19952,4.74258,1.35177,-0.91434,0.649613,0.898493,1.52742,0.434377,1.50776,0.148389,1.53528
-547.95,0.953064,0.227731,4,15,0,577.101,2.72198,0.998061,-2.85247,-4.04686,-2.21904,-0.576042,1.52696,-0.280297,-3.56851,2.45499,-2.03121,-0.666168,2.37567,3.6881,-1.17499,5.57352,0.946695,-0.212636,1.89209,0.71298,-0.639587,0.320928,1.00948,0.266834,-0.162901,0.592448,1.64422,1.62205,-1.73245,1.11805,0.0973244,-0.382816,1.64967,0.0422194,4.1144,0.255969,-2.01387,-1.11546,-0.822538,-2.33508,1.22995,0.752028
-530.526,0.984734,0.227731,4,15,0,562.805,2.85031,0.998745,-2.93921,-4.08706,-1.99343,-1.20134,1.84297,-0.020246,-3.19071,2.11967,-1.86257,-1.17189,2.22856,2.46584,-1.61227,5.95007,2.82094,-1.09811,1.454,-1.00859,0.495323,-0.20675,0.712792,0.620611,-1.40567,1.14097,1.68904,0.370783,-0.164364,2.2078,-0.337373,-2.0702,0.44822,-0.148523,-0.0700136,-0.375165,0.737566,-0.742088,-0.996086,-0.977884,1.76286,0.0997579
-533.296,0.948731,0.227731,4,15,0,550.143,3.2939,0.99891,-3.48324,-4.76777,-3.30836,-2.04252,1.48718,0.527256,-2.45531,1.56221,-2.31604,-0.613691,2.16937,2.89139,-1.58699,4.87615,4.06448,0.0171297,0.495469,-0.657304,0.343306,-2.27055,0.334834,0.184136,0.873397,0.817238,0.893373,1.5467,0.265507,1.39603,0.372753,-0.604035,-0.130319,-0.524088,1.17806,1.07168,0.866165,-1.52632,-2.14792,-0.560603,0.209163,-0.505976
-537.705,0.848843,0.227731,4,15,0,555.844,3.57425,0.998211,-3.76716,-5.27567,-3.60517,-2.39641,0.561788,-0.695601,-2.20783,2.32425,-1.34745,-0.258632,0.240704,-0.704495,-0.643206,6.34624,3.75297,-0.96301,-1.36909,1.00425,-1.19777,-0.478831,0.555736,-0.700188,0.432272,0.518992,-0.557873,0.284238,-1.23614,2.38175,1.13553,1.46891,1.10912,-0.112402,-1.26043,-0.645928,0.624545,-0.193503,1.05456,-0.0439797,-0.0773457,-0.292795
-535.325,0.973671,0.227731,4,15,0,556.123,3.71937,0.998931,-4.09289,-4.08872,-2.96698,-1.0485,0.322561,0.923447,-2.13293,-0.807189,-2.7386,-1.67352,0.329911,1.90967,-2.2692,6.76388,2.39513,-0.424814,0.832542,-0.956342,0.950186,-0.446453,0.865184,0.237702,-0.669423,1.02784,-0.563057,0.884541,-0.138311,0.755523,-0.829087,-0.0582198,0.492917,0.412422,1.87776,1.50244,-0.834506,0.0696908,-0.866222,-0.174411,0.408687,-1.27602
-543.113,0.948936,0.227731,4,15,0,559.134,3.68061,0.996812,-3.59354,-4.98503,-2.05576,-1.54517,1.10956,-0.405585,-2.71882,-0.372875,-3.19356,-1.02086,0.617303,2.1574,-1.35717,3.99136,2.29279,-1.35289,1.33445,2.58299,-0.331903,0.124807,0.289662,0.55635,0.0536644,2.3894,0.972855,-0.547561,-0.120037,-1.61762,0.64316,-0.301817,1.22962,1.45409,-2.11293,0.220738,0.232192,-0.169066,-0.0124002,0.521472,-0.368343,0.335201
-540.358,0.970153,0.227731,4,15,0,563.614,3.24616,0.9994,-3.63324,-4.55727,-1.58767,-0.810007,0.279888,-0.145759,-2.72909,1.92991,-2.03611,-0.760662,2.96261,1.64887,-2.07266,6.91236,2.68813,0.0730653,-1.06975,-0.755917,2.1658,-0.945258,1.08536,0.289678,-0.981849,0.0571347,-0.46858,1.12757,-0.355342,3.75105,-0.125598,-0.0836342,1.43638,-1.18982,1.34138,-1.74909,-0.354355,0.14341,0.261146,-0.298631,-0.150197,0.549082
-539.161,0.997127,0.227731,4,15,0,562.08,3.30844,0.998305,-4.00947,-4.485,-2.62655,-1.05127,0.530896,0.0884243,-3.25049,1.19869,-2.15715,-1.04609,1.24659,2.90052,-2.89201,7.77129,2.32142,-1.03672,-0.915507,-1.73484,0.852974,-0.745779,1.57756,1.2951,1.20659,0.401323,-0.656654,0.864208,-1.11343,2.98308,0.79512,-0.717005,0.954696,-0.180956,1.28285,-0.315283,-0.129069,-0.693279,-1.01907,-0.147224,0.654962,1.21573
-538.56,0.985099,0.227731,4,15,0,556.847,3.50008,0.99848,-3.43419,-4.96748,-2.84863,-1.39859,1.1697,-0.0469796,-3.27917,0.439351,-2.34001,-1.76065,1.27376,3.68093,-2.62896,7.92494,2.4174,-0.989729,-1.06642,-1.21948,-0.451081,-0.317857,1.47381,0.306395,0.254047,1.6706,-0.185286,0.535756,-0.80419,1.52739,-0.463656,-0.847209,0.789952,-1.82515,-0.291771,-0.628778,-0.820814,-0.445349,-0.230435,-1.521,0.234169,0.520416
-542.732,0.966009,0.227731,4,15,0,562.289,3.64508,0.99966,-3.93358,-5.56816,-2.7042,-3.13287,1.1535,1.2666,-2.39711,0.23382,-2.18122,-0.115394,1.31636,-0.270921,-1.17149,3.3953,3.03166,-0.121232,1.62252,1.59084,-1.18263,-0.882765,1.18907,-1.15968,-0.931012,1.30213,0.038161,-0.437951,1.76037,2.67436,0.897255,-0.901403,0.151574,1.71989,0.048234,0.374802,2.64075,0.101817,0.346704,1.62251,1.25313,-0.309486
-537.767,0.947305,0.227731,4,15,0,563.078,2.86852,0.999902,-2.80711,-4.36237,-3.95005,-1.03128,0.767506,1.06565,-2.5109,0.394115,-1.54809,-0.350013,1.81022,1.09658,-1.74747,7.6765,2.27346,0.358631,-0.0655597,-0.864671,0.317264,0.145926,0.793906,0.704651,0.821705,-0.434074,-0.564055,-1.07113,0.973473,1.90082,0.714684,-1.33593,1.99907,0.159417,2.4333,-1.27331,-1.39075,-0.598566,-0.0791756,-0.464771,-1.01345,-0.149058
-535.126,0.994526,0.227731,4,31,0,555.814,2.37747,0.999968,-2.43218,-3.45308,-3.02938,-2.29611,1.18623,2.12919,-2.5314,2.48688,-0.326368,-1.44401,1.66612,1.916,-1.49972,7.06515,3.76552,-1.00624,-1.66782,0.540478,0.206659,-0.129683,0.322533,-0.584223,0.788794,0.979686,0.0471774,0.624034,0.347441,1.66706,0.520957,-1.6795,1.64997,-1.90131,0.606298,0.0408574,0.405572,-0.550007,-1.26428,0.770361,-0.279654,-0.658064
-530.667,0.944706,0.227731,4,15,0,552.045,3.07781,0.999561,-3.13968,-3.86105,-1.71661,-0.279448,2.05279,-0.54067,-2.73949,-0.341392,-3.2578,-1.28918,1.57008,0.862928,-0.807218,5.80456,2.51528,-0.861294,1.28789,1.19842,-0.59996,-0.68416,1.32935,-0.166117,-0.529251,0.630396,-0.428783,-0.380537,0.142583,-0.103282,0.674708,1.23971,-0.382976,0.838817,0.137193,0.131185,0.798013,-0.452545,0.588079,0.578061,0.707866,-0.634654
-543.934,0.971007,0.227731,4,15,0,557.065,3.50363,0.998155,-4.19139,-3.56808,-1.8983,-2.13991,1.87381,-0.30296,-3.62842,0.475413,-2.72308,-0.0500813,0.768201,2.44356,-0.858234,7.84938,3.28149,-0.710706,2.03427,-2.33033,0.778927,-0.394106,0.758826,-1.686,-2.28243,-0.00980033,-0.0236205,1.87018,1.44545,1.58253,0.980904,-0.463515,0.318175,-1.55839,-0.72148,0.652195,0.533604,-0.832139,-0.616175,-0.0404565,0.13742,0.782053
-537.601,0.995241,0.227731,4,15,0,567.247,2.78627,0.999025,-2.92923,-4.30038,-2.03491,-1.05409,1.77881,-0.745719,-2.43019,1.82907,-2.16371,-1.47427,2.27383,1.34657,-2.21929,5.97122,2.21252,-0.293552,-0.31881,2.33881,-1.91794,-0.56298,-0.304641,0.276785,0.37935,0.221834,-1.21349,-1.45178,-2.05581,1.7646,0.156106,0.178879,1.15773,0.764407,0.210758,0.837458,-0.23544,-2.72495,-0.489684,-1.89073,1.73608,-0.234857
-535.082,0.993863,0.227731,4,15,0,555.855,2.91217,0.999096,-3.12569,-4.12107,-2.64951,-1.91809,1.63792,1.00626,-2.34709,0.747354,-1.96942,-0.550281,-0.31855,0.542694,-1.55694,6.70445,3.63581,-0.920177,0.769506,-0.828933,1.72931,0.64692,1.28656,-0.398043,-0.784939,1.34512,0.826403,1.77762,1.08118,0.621519,0.18757,-1.7829,0.0691282,0.242561,-0.144525,-0.823938,0.71596,2.60114,0.212322,2.77464,-1.36639,-1.17937
-536.794,0.977644,0.227731,4,15,0,557.091,3.08585,0.998606,-3.17449,-3.85987,-3.23522,-1.31963,1.53723,0.131558,-2.87504,1.4289,-1.37143,-1.18732,2.15744,0.801435,-1.9814,6.08407,2.96043,0.232412,0.164103,1.91705,-2.10237,-1.15487,-0.022437,-0.412691,-0.921299,0.330958,-1.30676,-0.846235,0.811284,0.777242,1.50921,1.23898,1.95188,-0.627755,-0.310272,0.315571,-0.885104,-2.09516,-0.781079,-2.08992,2.1036,-0.0699786
-537.314,0.95996,0.227731,4,15,0,553.09,3.04977,0.999672,-2.70121,-3.0387,-2.76992,-1.54239,0.801029,-0.102671,-2.18076,0.607292,-2.35134,-1.7005,-0.249875,-0.308451,-0.93167,6.09188,2.88533,-1.37288,0.118791,-0.627021,1.28463,0.618333,1.32534,0.230188,0.583591,2.3515,0.81837,0.989022,-1.09122,1.96946,-0.121977,-2.53577,-0.0108804,-0.336801,0.501234,-0.606663,1.13314,2.08822,0.253004,2.88801,-1.16822,-1.09064
-534.247,0.973235,0.227731,4,15,0,564.449,2.33778,0.998065,-2.19977,-3.94785,-2.7904,-1.55434,1.0186,1.78446,-1.87708,2.0606,-1.4561,-1.39668,1.63624,1.03174,-0.535998,6.91955,2.35939,0.189395,0.763904,2.32772,-2.05521,0.21931,0.530402,-1.14167,-1.3095,0.953408,-0.17444,-0.435431,0.918181,0.804712,-0.903523,0.640701,-0.241577,-0.0182404,1.19851,1.08985,-1.55711,-1.76929,-0.259863,0.723224,0.379458,0.77934
-535.197,0.785905,0.227731,4,15,0,557.401,2.51895,0.998263,-2.21705,-2.76572,-1.17965,-2.8786,0.655167,1.96416,-2.60523,1.18565,-1.68779,-0.92568,1.71114,1.56988,-1.03245,6.42062,3.45197,-0.806474,-0.202092,-0.0365106,0.44402,-1.53594,0.753946,-1.12944,-0.118561,1.1222,1.43746,0.525536,0.486143,0.264587,1.07704,0.281985,-0.543146,0.466673,-0.0174363,1.25771,0.205527,0.379215,-1.8746,1.46183,0.183175,-0.697477
-538.88,0.967546,0.227731,4,15,0,557.497,2.96514,0.998148,-2.84467,-4.0741,-2.53545,-1.0576,1.04078,1.17601,-3.97015,2.89361,-2.90956,-1.1929,-0.539269,2.3879,-1.23831,6.92299,2.79279,-0.837954,0.287609,0.789676,1.06886,-0.12397,2.28451,0.269531,-0.30293,3.32509,-0.412511,0.32103,-1.40522,1.33497,-0.80653,-1.32744,1.72912,-0.578867,0.68684,2.44197,0.774852,0.0997034,0.828825,0.710884,0.684066,-1.95971
-540.729,0.896301,0.227731,4,15,0,561.523,2.78316,0.999077,-3.08596,-3.79451,-1.88916,0.599714,2.45367,-1.19936,-1.46597,-0.73488,-1.75132,-0.627255,1.93617,-0.583195,-2.39045,5.04466,4.59075,-0.358334,0.202854,0.297344,0.41465,-0.394922,0.507821,-1.88549,0.209607,-0.439069,0.518042,0.294561,1.26027,1.87356,1.61913,-1.24203,0.377217,0.725657,0.322232,-0.251427,2.2658,1.24091,-0.226245,1.14852,-0.680853,1.14431
