lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
# Adaptation terminated
# Step size = 0.226531
# Diagonal elements of inverse mass matrix:
# 0.0955562, 1.25781, 0.191978, 0.573469, 0.47228, 0.711372, 0.305619, 0.712718, 0.747751, 0.846048, 0.46945, 0.868893, 0.879867, 0.815539, 0.624956, 0.757942, 0.832626, 0.891764, 1.15046, 0.85998, 1.09495, 1.02011, 1.16437, 0.933333, 1.0951, 1.00681, 1.00472, 0.888813, 0.874933, 0.944975, 1.07029, 1.00479, 1.01173, 0.794897, 0.852429, 1.18945, 0.897547, 0.941796, 0.882326, 0.977129, 1.01649, 1.1128
-310.415,0.90381,0.226531,4,15,0,333.555,1.93322,0.997401,-1.71957,-0.0308023,-1.61543,-2.03792,0.404105,-0.938786,-4.63601,3.74815,-1.12999,-1.85552,0.0960357,-1.48369,-1.61299,0.998938,0.893224,0.050242,0.460932,2.97,1.8836,0.440898,-0.0408914,0.940289,-0.811796,-0.390382,1.4172,2.17938,0.998558,2.08049,0.482106,1.26434,-0.630105,-1.10771,-1.29421,-0.776214,0.429948,0.442819,-0.17134,-0.266751,-0.520588,-0.0331224
-310.685,0.964505,0.226531,4,15,0,333.965,2.1755,0.997626,-2.09516,-0.386624,-1.24532,-4.42514,0.836099,-1.33767,-3.43229,5.98403,-1.1368,-1.07441,0.0872859,1.58161,-0.871741,1.42433,0.583984,0.162837,-0.124501,3.77406,-0.823009,0.337038,0.261881,-0.2372,0.291478,0.516368,-1.07838,-0.935171,1.74246,-1.21023,0.105341,-1.76965,0.732062,-1.4969,2.51707,0.49607,-1.23563,0.210499,1.08405,-0.0600436,0.846338,-0.25258
-311.519,0.97587,0.226531,4,15,0,326.74,1.93067,0.996027,-2.11299,0.438698,-0.653837,-3.24462,0.293048,-0.0834114,-4.15174,2.90931,-0.705561,-0.646408,0.547332,-0.733981,-1.12011,1.42966,1.22303,0.78336,0.384818,3.13756,3.00966,-1.49885,-0.308657,0.569448,-1.16781,-0.0905673,-0.31013,0.850933,2.74951,1.90088,1.34761,1.56893,1.08255,0.35076,-0.386744,0.124644,-0.665603,0.868107,-0.996409,0.0720692,0.538948,0.774834
-315.31,0.93004,0.226531,4,15,0,331.388,2.04856,0.997971,-1.85426,0.276922,-1.77231,-4.3329,0.867823,-0.538438,-2.75964,5.45189,-1.60646,-2.38347,0.640768,-0.298631,-0.568873,1.05861,0.340758,-0.986749,0.431568,5.41326,-1.17179,2.63269,-1.15615,0.160677,-0.0345251,1.98324,1.29256,-1.65035,0.360331,0.0630939,-0.226339,-0.267444,1.00517,0.806705,-0.335135,-0.25123,0.552013,-1.27973,-1.06934,0.823742,-0.239579,-1.48358
-317.714,0.942185,0.226531,4,15,0,340.381,2.06928,0.994105,-1.69596,0.0963462,-1.9646,-4.733,1.27885,-0.718091,-3.24851,4.25247,-0.307065,-3.58014,0.381366,-0.918739,0.445357,1.67079,0.659254,-1.00392,0.760997,5.06235,-0.767057,2.03942,-0.497725,-0.258582,0.861817,2.20351,0.244294,-0.87503,1.56547,-0.42343,-0.14947,-0.565516,1.57806,0.319215,-0.725132,-1.29136,0.892028,-1.1061,-0.372208,0.981394,0.830451,-0.753559
-318.674,0.97504,0.226531,4,15,0,341.616,2.2747,0.999788,-2.21956,-0.500235,-0.792467,-3.03794,-0.442658,-0.569201,-5.32572,3.97268,-2.59832,1.12138,-0.120457,0.797884,-2.62767,1.68512,1.06667,0.941324,-0.10276,3.72981,2.11938,-1.22389,0.453547,0.652684,-1.56583,-1.81851,-0.0893085,1.0518,0.143441,0.0109459,0.679454,-0.496295,-0.90687,-0.176284,0.340477,1.02787,-0.431034,0.440195,0.781015,-0.042034,-0.483067,0.269508
-320.147,0.991951,0.226531,4,15,0,341.305,2.07289,0.999887,-2.56014,-0.992844,-0.470414,-3.36871,1.37517,0.288153,-3.11084,5.93564,-1.507,-2.3847,-0.653744,1.09124,-1.64468,0.999514,0.241797,-1.16853,0.0648746,3.85665,1.381,1.07841,0.413888,0.633706,-0.350044,-0.86405,-0.890928,1.32968,-0.295504,-1.66427,2.64774,-0.397329,1.28816,-1.58402,-0.243843,1.33773,-0.457635,-0.632795,-0.0444235,-1.71582,0.66027,-2.11692
-315.295,0.999115,0.226531,4,15,0,335.854,2.01702,0.999825,-1.9033,-1.48355,-0.484383,-2.74396,0.785385,-0.442383,-2.84018,5.41605,-1.85869,-2.46153,-0.538487,0.34941,-0.487034,2.16706,0.347703,-0.487971,0.746941,4.16784,1.53906,0.576104,1.15377,0.477504,0.76111,-0.778342,0.345627,0.80182,-0.393331,-0.359745,2.12492,-1.29086,1.33193,-1.38657,1.63197,2.34053,-0.214751,-0.515448,0.240663,-0.180696,0.663545,-1.01424
-316.691,0.935212,0.226531,4,15,0,338.481,1.99939,0.999981,-2.06593,0.641681,0.106938,-3.2202,0.688855,-0.879519,-4.63503,4.35804,-1.2926,-2.22728,-0.388527,-1.38876,-2.64524,2.90226,1.3976,-0.210389,1.1197,4.58327,0.724703,0.676299,-0.953766,-0.31255,-1.60136,0.904946,0.375991,0.925116,1.99878,1.48178,1.00235,0.0416783,0.259425,-0.368218,-0.253846,-0.592612,-0.541493,-1.06345,-0.90134,3.31328,-0.787823,0.599733
-317.229,0.933495,0.226531,4,15,0,335.664,1.95434,0.999925,-1.73118,-0.865642,-2.17927,-2.90948,0.37251,-0.136265,-2.76537,5.51176,-1.14657,-0.883278,0.0730665,0.679634,0.131844,0.677617,0.738982,-0.221772,-0.235885,3.71423,1.22629,-0.847991,1.42363,0.0753782,0.440356,-0.446573,-0.440246,-1.32428,0.198314,-1.57837,-0.04178,-0.0625074,0.675704,0.20251,0.119317,0.3692,0.63434,1.33114,0.0707811,-3.03508,1.13553,-1.32118
-317.412,0.960744,0.226531,4,15,0,334.652,1.79971,0.989345,-1.8303,1.55082,-0.0710587,-3.80908,1.05786,-0.899452,-5.02963,4.21287,-1.98599,-1.35227,0.823895,-0.676269,-2.5955,3.84691,1.22785,-0.301193,1.05945,3.85162,0.81951,1.35852,-1.0635,0.200655,-1.08308,0.838338,0.913477,0.862725,2.49091,1.98433,0.841997,-0.354705,0.352328,-0.404727,0.298905,-0.4906,-0.12504,-1.52529,-0.570541,3.13851,-0.966865,0.745542
-306.267,0.98376,0.226531,4,15,0,330.672,1.71531,0.998828,-1.67179,0.0950926,-0.974585,-3.57102,0.747596,-1.08959,-3.20484,5.26246,-0.824393,-0.652816,0.538884,0.323441,-0.667979,2.54282,1.39455,0.335345,-0.902726,3.30832,1.50025,-0.231401,0.814832,0.178085,-0.952632,1.69729,0.44467,-0.386291,1.26624,-0.485666,2.02067,0.975294,0.192148,-0.0561794,-1.36726,0.465102,1.57981,1.12965,-1.22585,0.799047,-0.498353,-0.796362
-311.606,0.90195,0.226531,4,15,0,326.579,1.83002,0.995926,-1.89451,-0.785843,-0.855041,-1.55152,1.07156,-0.277673,-4.27567,4.88764,-1.37038,-1.45709,0.462952,-0.136753,-2.41412,1.45903,0.545898,-1.73791,1.3402,4.09948,1.14475,0.343606,-0.729556,-0.708423,0.800856,-0.495921,-0.0184565,0.712811,0.737207,-0.784711,-0.227963,-0.340298,2.1917,-1.23683,0.187029,-1.62725,-2.30332,-1.22503,0.935977,-0.73443,0.402598,0.504664
-313.015,0.916282,0.226531,4,15,0,333.076,1.68437,0.999755,-1.34254,1.7832,-1.22068,-3.80772,0.377276,-1.25402,-4.1276,4.42079,-0.370493,-1.42376,-0.125806,0.0138732,-0.322756,2.4864,2.82418,0.511184,-0.484271,3.16639,1.04508,1.25786,1.22636,-0.417073,-0.921349,0.940877,0.499926,0.0310546,2.89605,-0.1106,1.49009,0.421128,-0.676046,-0.56158,-0.719083,1.10251,1.87854,-0.525226,-1.0247,1.39111,-0.483459,-0.398406
-321.858,0.955041,0.226531,4,15,0,334.252,1.73787,0.997811,-1.99729,-0.688819,-0.443467,-3.52913,1.4201,0.216907,-3.52544,6.05011,-2.37076,-0.402718,0.764481,-0.38552,-0.465061,0.116607,0.514499,-2.1449,1.49615,4.45143,1.57221,0.130161,-1.37665,-0.188594,-0.636781,0.57395,1.17933,1.63751,-0.916306,1.09289,-0.130296,-0.513601,1.97679,1.02379,1.38919,-2.03176,-2.23843,0.302643,0.55723,-1.81099,0.517833,-1.08897
-312.817,1,0.226531,4,15,0,338.274,2.29296,0.99651,-1.65642,-0.122897,-2.43478,-3.6753,-0.0895344,-1.82428,-2.96398,5.04403,-0.232605,-1.50785,-0.586677,-0.438348,-1.65602,1.53899,1.20841,-0.361209,-0.112762,3.45024,0.0256071,-0.52794,1.64354,-0.20852,-1.16816,0.953677,0.110976,0.0903576,3.79663,-0.240559,-0.189214,-0.399721,-1.43675,-0.0891326,-1.04754,0.634923,-0.070985,-1.28455,-0.307387,1.46893,0.945671,-0.152107
-318.294,0.887197,0.226531,4,15,0,339.659,1.87506,0.995103,-1.75823,-0.819016,-1.66139,-1.62281,0.868106,-1.10485,-4.25436,5.49555,-0.0934755,-0.0109143,1.5376,-0.508531,-1.3341,2.44589,-0.670181,-0.0887791,1.16122,2.59516,-0.209423,0.204224,-0.424548,-2.80844,0.376651,0.0601986,-1.09671,-0.637445,2.19352,-0.645353,-0.0483725,0.35951,3.05836,-2.28672,-0.535277,-0.942083,1.52987,-0.201825,-0.529681,0.436283,1.27966,-0.0956759
-317.166,0.711439,0.226531,4,15,0,342.518,2.0581,0.999168,-2.20341,0.637337,-1.14169,-4.15911,0.734768,-0.606427,-3.8003,4.02501,-2.40577,-1.93704,-1.62147,-0.855288,-1.97973,2.27157,1.18473,0.0471624,0.941002,5.70075,0.710996,0.400442,-0.35658,2.79337,-1.00375,0.905082,-0.239083,0.320682,0.643792,0.356168,1.36102,-1.45443,-1.6828,1.23273,0.508648,0.21162,-1.31715,0.263816,-0.448486,1.43141,-0.596138,0.224921
-316.351,0.998046,0.226531,4,15,0,337.863,2.19818,0.994034,-2.14699,0.275273,-1.36214,-4.29732,0.391594,-0.7193,-4.39132,2.68343,-1.06509,-0.650561,-0.0941439,-0.591121,-1.11418,2.8214,0.811593,-0.395472,-0.71892,5.38967,3.5587,-0.812019,0.22884,0.841801,-0.443423,0.36261,1.56726,0.574401,0.584932,1.13188,0.555036,-1.62113,-0.697217,-0.394291,1.15096,2.50412,-1.91027,0.119082,-1.4121,-0.0870366,-0.325637,-0.349257
-313.852,0.954121,0.226531,4,15,0,342.51,1.81927,0.999205,-1.52545,0.724704,-0.931305,-3.19247,1.10736,-2.06782,-4.37343,6.22272,-1.40372,-2.63035,0.0361565,0.793208,-1.73082,1.11441,1.09008,-0.044153,0.0739293,4.02596,-0.932845,1.00966,0.23255,-1.86182,-0.224385,0.715726,-2.16823,1.41509,2.07723,-1.58002,0.475109,0.268236,0.908303,0.730958,-0.0789344,-1.4815,0.10336,0.0268831,0.137723,0.943963,-1.04976,-0.766641
-312.036,0.872787,0.226531,4,15,0,331.208,2.01989,0.990656,-1.58226,0.658075,-1.04678,-2.78331,0.273633,-0.790789,-4.55627,3.40768,-1.095,-1.9909,0.305723,-1.65551,-0.264515,2.81993,1.19059,-0.405106,-0.417285,4.03591,-0.221114,1.10499,-1.04896,0.727275,-0.332098,1.63533,2.39113,0.566498,0.532196,1.42278,2.10571,-0.147714,-0.0717392,-0.0950528,0.00289806,0.207724,0.261965,-0.644664,1.12368,0.970187,0.822865,-0.995844
-311.683,0.99953,0.226531,4,15,0,329.126,1.65486,0.999582,-1.43017,0.169023,-1.1525,-5.01971,0.917298,-0.274538,-2.98943,5.69207,-1.33197,-1.07035,0.87799,0.761721,-1.17867,0.628294,-0.527142,0.761523,0.635606,4.1341,1.51763,0.215171,1.92954,-0.972628,-0.0814203,-0.820937,-1.70598,-0.68088,1.1937,0.992535,-1.02531,-0.9955,0.667098,-0.673001,-0.963541,-0.778367,0.674576,0.759059,-0.0183223,1.24381,1.21777,-0.286328
-321.271,0.958286,0.226531,4,15,0,337.706,1.56542,0.998973,-1.63613,0.0790199,-1.28671,-2.00191,0.925934,2.05953,-3.71479,4.34626,-0.455513,-0.894438,-0.764843,-1.02613,-1.40773,2.55531,1.94604,-1.24588,-1.04846,3.88535,1.67669,-0.851652,-1.7311,0.57369,0.723047,1.80085,0.330564,1.4033,1.47585,-0.435846,1.85932,-0.0397151,0.517099,1.94212,1.54464,-0.329238,2.8337,0.935809,-1.42043,0.103204,-0.506682,-1.07352
-317.6,0.996696,0.226531,4,15,0,335.879,1.54141,0.99732,-1.80639,0.548797,-1.10658,-2.82337,1.40027,2.13824,-4.19378,3.79881,-0.51235,-1.58472,-1.03761,-0.714089,-1.01251,1.31283,0.963483,-0.892175,-0.151083,3.63136,1.23005,-1.04261,-0.339831,0.387566,0.404075,1.6876,0.302375,1.59022,1.30203,-0.690391,1.80865,-0.567539,0.98159,1.99426,2.22864,0.489498,2.19516,1.03583,-1.07503,0.107992,0.203161,-1.0937
-316.031,0.958009,0.226531,4,15,0,335.912,1.67797,0.99775,-1.06833,0.81208,-0.814916,-5.03173,0.788815,-1.98463,-3.27921,5.88201,-1.25445,-0.328834,0.349576,0.826182,-0.408918,2.94812,0.408766,0.110283,1.05957,4.75162,0.91619,1.29197,0.830256,-0.0550085,-0.47188,1.01389,0.421282,0.756831,2.06319,0.0579633,-1.43676,-0.612281,0.49029,-0.262686,-2.06787,-0.0797233,-1.61803,-1.31115,1.54319,-0.801874,0.940142,0.255879
-317.785,0.991677,0.226531,4,15,0,338.206,1.77243,0.993156,-2.05024,0.916314,-0.553827,-3.70186,1.04545,-0.34129,-3.84096,4.61202,-0.606027,-1.66223,3.54509,-0.0398324,-0.00900826,3.57432,-0.444383,0.738666,1.60651,4.12263,0.263692,-0.459659,-0.623244,-0.656553,0.278043,-0.337458,-0.316176,0.581206,0.725863,0.209987,0.0985674,-1.32683,0.169052,0.339442,-1.53307,-0.901811,-0.0306933,-0.541552,-1.67427,-1.58226,1.55113,-1.53188
-316.084,0.982706,0.226531,4,15,0,344.087,1.75161,0.998772,-2.1527,-0.128802,-1.14404,-2.94359,1.39109,-0.033783,-5.04167,4.73584,-0.470367,-1.58031,2.3404,0.75801,-0.535247,2.79913,0.303241,-0.635354,2.73997,2.77682,0.301987,-0.258325,-0.230331,-1.62242,0.343503,-1.39225,-1.26005,0.644894,1.20186,-0.414079,-0.377725,-0.607052,0.0932186,-0.387791,-1.75564,-0.59416,0.921346,0.118081,-1.06735,-1.40646,1.15512,-1.2412
-317.805,0.977905,0.226531,4,15,0,341.5,1.62308,0.996751,-1.90475,0.0381967,-1.29691,-2.58334,1.08771,0.405039,-3.65048,5.61859,-0.436113,-0.362555,2.578,-0.925796,0.750986,2.31825,0.325319,-0.859105,1.15182,1.79243,2.02698,0.817027,0.469218,0.191991,0.722521,0.737417,-1.61471,-0.145501,1.77546,0.291032,0.713061,0.788767,-0.0770214,-0.345238,-0.767129,-1.40308,0.360663,-1.04218,-1.4066,-1.69104,1.39725,-0.50018
-323.278,0.457905,0.226531,4,15,0,345.653,0.621177,0.998618,-0.319397,2.41333,-0.511147,-4.32552,1.12165,-0.000128758,-3.92193,5.93096,-1.16343,-2.78811,0.0493552,0.967486,-1.65289,2.57795,1.10876,0.840073,-0.0252207,5.08421,-0.449789,-0.0869884,0.334367,0.493456,-1.26447,0.599428,0.691728,0.262255,2.24262,-0.0655651,0.512785,-1.55438,-0.502348,1.39596,0.316407,0.607428,0.25929,0.0391388,-0.60502,0.864139,-1.41436,-0.0448873
-314.686,0.996977,0.226531,4,15,0,344.821,1.67805,0.999149,-1.7946,0.137909,-1.20562,-2.30091,1.82833,-0.551913,-4.37262,4.21692,-0.498339,-0.659741,-0.18639,0.850984,-0.873135,2.02485,1.33632,1.74159,1.21016,4.00789,2.14622,-0.483628,1.92062,-0.854894,-1.33291,2.11414,1.30025,-0.0729551,1.38113,0.649372,1.71872,-0.749027,1.76999,-0.394067,1.16181,-1.1942,-0.92358,0.718746,0.410798,-0.230642,-2.37705,-0.0130776
-313.612,1,0.226531,4,15,0,330.79,2.39789,0.994068,-2.00936,-0.440561,-1.47192,-3.92937,-0.460758,-0.514221,-3.6804,4.77517,-1.48426,-1.92707,0.633864,-1.85788,-1.95103,2.10439,1.35526,-2.21371,-0.503441,4.254,-0.150368,-0.278861,-1.11455,0.262244,0.57343,-0.611491,0.0945089,1.01923,1.86963,-1.66044,-0.633942,-0.657784,-0.706639,-0.444723,-1.09121,0.855311,1.36048,0.175684,-0.20147,0.190953,2.59104,-0.975668
-307.404,0.99511,0.226531,4,15,0,326.909,2.04857,0.998914,-1.97289,-0.0621338,-1.73759,-2.99744,0.523167,-0.828976,-4.18678,4.01364,-0.372039,-0.385597,-0.339982,-0.263619,-1.22207,1.94326,1.48741,0.614151,0.792862,3.46413,1.43014,-1.00837,-0.153041,-2.11381,-2.146,0.848534,1.09482,-0.187285,-0.350693,1.37137,1.30297,-0.0966091,1.12967,-0.12438,1.35579,-0.929723,0.403272,-0.651077,-0.519754,-0.77804,-0.676068,-0.388596
-309.831,0.919909,0.226531,4,15,0,319.879,1.82655,0.998917,-1.68163,0.342296,-1.6934,-2.29088,0.280101,-0.858024,-4.37448,4.64252,-0.879967,-0.87952,-1.24695,0.0435676,-1.98953,1.44822,1.43707,-0.416503,-0.591491,3.68978,1.34483,-0.959491,0.236464,-1.47672,-1.01016,0.626136,2.00709,-0.197745,0.488862,1.40554,-0.409724,-1.01249,1.80401,-0.405282,1.23511,0.0268762,0.823179,0.778581,-0.769857,-1.56351,-0.453776,0.806512
-314.298,0.837876,0.226531,4,15,0,329.483,2.32763,0.995905,-2.62833,-0.0770561,-0.242385,-3.67683,0.579785,-0.823177,-3.63369,4.52096,-2.19735,-1.44692,2.38043,-0.171238,-0.659123,1.93799,0.601373,-1.05539,1.0848,3.9183,0.963224,2.34463,0.316355,0.152793,-0.129823,0.266852,-0.95358,0.0631276,1.17697,-1.40976,0.735866,0.463462,-1.25005,0.910811,-0.00677331,-0.685664,-0.272247,-0.531554,0.687836,2.39886,0.564888,-1.77091
-309.75,0.970273,0.226531,4,15,0,330.572,2.08421,0.996959,-2.15616,0.108217,-0.838902,-3.92315,0.72045,-1.45551,-4.37224,2.74882,-2.31368,-0.738584,1.68545,0.446635,-1.40901,2.53484,0.403398,-0.994135,0.173513,4.40971,1.1657,1.21244,0.731328,0.746436,-1.44607,-1.25395,-1.10899,-0.575743,1.94663,0.561231,-0.289825,-0.885184,-0.303389,-0.179862,-0.477697,-1.07769,0.338102,-0.649658,0.423923,1.06446,0.492085,-0.559981
-315.522,0.851625,0.226531,4,15,0,332.975,2.46247,0.988149,-2.57735,1.03992,-0.376385,-3.90736,0.282872,-0.872392,-5.51661,3.04382,-2.37479,-0.570694,1.33077,1.0718,-1.49525,2.52439,-0.367851,-0.651423,-1.23319,4.4264,2.08839,0.638419,-0.983013,0.977955,-1.81248,-0.754685,-0.779997,-0.497655,2.42764,0.474592,-0.642127,-0.592602,-0.642602,0.228738,-0.333058,-1.22594,0.174125,-0.568289,0.506543,0.121299,0.228724,-1.11215
-310.285,0.9827,0.226531,4,15,0,330.092,2.01848,0.99944,-1.89814,0.393776,-0.199298,-4.03591,0.6807,-0.371439,-3.77239,4.17243,-1.27884,-1.70291,0.0322019,0.457433,-1.93059,2.33819,0.5477,0.517676,1.92801,4.88954,3.16805,1.16392,1.45008,-0.139695,-0.550406,0.460847,-0.732145,-0.304101,1.07158,0.747107,-0.0795074,-0.29639,0.390511,0.971843,-0.670449,-2.014,-0.115764,0.642226,0.301046,-0.197929,1.03433,-1.50765
-323.21,0.971708,0.226531,4,15,0,337.336,2.41403,0.998777,-2.23972,-0.289066,-1.10279,-2.12691,0.0712971,-1.65667,-4.27489,3.57587,-2.1089,-0.209288,-1.00045,-0.0425603,0.0311626,0.893927,0.376344,0.805333,-1.42196,5.41966,2.01862,0.943323,0.805617,2.30859,-1.52717,-0.166945,2.0526,0.936031,0.754887,-1.08789,-0.0447056,0.753823,1.36223,-1.5513,-1.39134,1.00848,0.76156,-0.756696,2.3783,-0.0886551,-0.553771,0.204335
-318.339,0.910658,0.226531,4,15,0,348.342,2.13109,0.999944,-2.19626,-0.100942,-1.46228,-4.19442,1.42723,-0.316384,-4.09554,5.40293,-1.52797,-1.84452,0.244854,-0.374914,-3.28279,1.95769,0.658164,-1.37587,1.29442,2.9481,0.464598,0.162902,-0.627132,-0.75085,-0.530191,0.099368,-0.566986,-1.70524,0.296222,-0.768847,-1.64786,-0.324086,-0.447292,0.514149,2.58999,-1.24168,0.0567417,-0.312877,-0.225443,-1.71232,-0.0328266,-1.80843
-314.138,0.95336,0.226531,4,15,0,337.029,2.05421,0.999933,-1.84207,0.0489124,-0.320959,-4.25011,-0.176873,0.193786,-4.74444,4.0723,-2.03162,-2.11325,0.264783,-0.487808,0.147238,1.2534,1.51603,-0.932941,0.387999,4.14732,-0.240586,1.08878,-0.492227,-0.762424,0.31938,-1.3966,1.10038,0.269137,1.93952,1.5567,0.605502,-1.82883,1.21683,0.387868,0.853537,1.86877,0.782139,-0.359567,-0.217188,-0.101139,0.909634,-2.13738
-317.607,0.895428,0.226531,4,15,0,336.111,1.29136,0.999649,-1.24082,1.07178,-1.01123,-4.43457,1.67453,-0.132011,-3.02105,6.39418,-0.627723,-2.1864,2.30851,1.47289,-1.43693,3.12645,-0.70502,-0.329076,1.20227,2.93657,0.833768,-0.200775,0.633774,-0.748573,-0.582082,1.24695,-0.596751,-0.352173,1.37402,-1.57685,0.907108,0.912924,0.03248,-1.65962,0.288487,-1.17246,-1.44692,0.449227,0.190234,1.22086,-0.692289,1.12319
-319.956,0.94932,0.226531,4,15,0,344.811,1.53333,0.999818,-1.50566,0.091094,-0.683347,-3.31134,1.64763,1.13015,-4.09083,4.90178,-1.34369,-2.1693,-0.709085,-0.043738,-1.50255,2.0696,1.79368,-1.26036,0.830081,4.20484,1.85107,1.52508,0.340693,0.153087,0.512313,-0.128459,1.13738,0.56857,-0.434314,-0.655322,-0.145562,-0.230672,2.40932,-0.947764,2.64527,0.0165825,3.35995,0.548628,-0.63584,2.30904,0.133416,0.507435
-312.15,0.990429,0.226531,4,15,0,338.3,1.66217,0.99743,-1.89119,0.0938623,-0.655355,-3.71877,1.0776,0.100905,-1.86559,5.24113,-1.01371,-1.33088,0.0924931,-0.588722,-0.843606,2.46546,2.03146,-0.917262,1.58527,4.25699,0.422325,1.92157,0.937797,0.71165,-1.27403,-1.72377,0.220475,1.51241,0.266353,0.857569,-1.49531,-0.91971,-1.05872,-0.740782,0.330838,-1.13144,-0.223104,0.436837,-0.588271,0.171241,1.40652,-0.497986
-308.837,0.971631,0.226531,4,15,0,327.413,1.35655,0.99577,-1.24481,0.163331,-0.208747,-3.20481,1.124,0.044697,-4.15073,5.86813,-1.27126,-0.924079,-0.125522,0.372041,-1.30047,3.20738,2.23448,0.481111,1.25465,4.51342,1.01942,-0.0640628,-1.38629,-0.703868,0.3578,0.835356,0.286922,-1.3731,-0.00527248,-1.52353,1.06964,-0.248047,-0.378238,-0.599763,0.673632,-1.20967,0.419272,0.105182,-0.870505,-1.28705,0.404828,0.630616
-317.717,0.82796,0.226531,4,15,0,332.626,0.99884,0.998263,-0.440598,0.922606,-1.77727,-2.67075,0.906202,0.742292,-2.1023,5.58388,0.615236,-1.56037,1.33843,-1.21955,-0.474545,1.81704,0.332908,-1.99546,-0.0233438,3.71343,0.492256,1.10713,2.02214,-0.934449,-2.40769,0.76887,0.122841,-0.861187,2.64683,1.37831,-0.088944,-0.0723551,2.47204,-0.905046,-0.36458,-0.282601,0.194853,-1.2684,-0.246916,0.534554,0.717457,-0.392394
-316.465,0.926858,0.226531,4,15,0,337.556,1.48921,0.9983,-0.975841,0.0904605,-1.97558,-3.66541,0.804002,-0.086992,-3.28438,6.25624,0.113313,-1.03168,1.70804,0.623874,-2.06279,2.27032,0.914587,-1.83149,1.66798,3.37265,0.57972,-0.0525826,-1.4332,0.587531,-0.646857,1.13971,-0.600385,-0.810223,1.45659,0.594302,1.82036,0.102895,2.41223,-2.07704,0.421523,0.380546,1.44782,-0.452549,0.728453,0.229078,2.10791,-0.956782
-317.522,0.969161,0.226531,4,15,0,336.452,1.45495,0.998676,-1.14371,0.00248341,-2.90597,-2.30383,1.58668,-0.31976,-3.65796,6.07802,-0.399653,-0.875876,0.824645,-0.105962,-2.34865,1.8526,0.323567,-1.07893,2.03809,2.76378,0.301429,0.0534393,-0.0623027,0.423803,-0.945241,0.561753,-0.679089,-1.99222,2.06114,0.379263,1.71464,-0.906858,0.383977,-2.13469,-0.55579,-0.183278,0.770486,-1.19874,-0.627678,-1.60584,1.03279,-1.2802
-315.401,0.951487,0.226531,4,15,0,339.978,2.50977,0.997361,-2.34583,0.452887,-0.570124,-5.12444,-0.0252215,-0.470616,-4.91654,3.11932,-1.43737,-2.86236,-0.557205,-0.366434,-0.148778,1.97313,-0.744134,0.812048,-1.16157,4.91915,2.03315,-0.353906,-0.783994,-1.46646,0.676409,-0.24108,1.61716,0.781444,1.49762,-0.237868,-1.32228,-0.972437,-0.181575,0.685578,-0.265034,0.42653,0.045726,1.38375,-0.652224,1.32528,0.462794,-0.0572364
-318.836,0.80465,0.226531,4,15,0,343.046,2.04989,0.997501,-1.49456,-0.728621,-1.64544,-1.57977,0.590831,-1.11637,-4.40882,5.73127,-1.55697,-1.70709,-1.54588,-1.2241,-2.2703,3.13599,1.13716,-1.50689,2.76019,3.40117,-0.0272164,0.728731,1.31729,-0.0392598,-1.33955,1.25493,-0.761642,0.500077,0.445732,0.291731,2.33881,0.270869,0.441891,-1.16167,0.828971,-0.338441,0.202708,-2.50915,-0.0675598,-0.991788,-0.907324,0.998398
-320.246,0.8589,0.226531,4,15,0,335.004,1.27204,0.997159,-1.4878,1.15554,-0.859151,-4.86589,1.31171,0.571269,-3.13678,3.49565,-0.809846,-0.724711,2.41057,0.582668,0.544863,0.925327,0.938112,1.1522,-1.57632,4.82779,2.1235,0.197365,-0.814075,-0.325293,0.308014,-0.647427,1.27877,-0.528945,2.05266,0.224807,-1.33476,-0.996499,0.613813,1.02059,-0.186634,-0.0612098,0.331728,2.42731,-0.00352667,1.3605,1.37017,-1.33478
